id,osm_id,osm_type,coordinates,name,description,amenity,bicycle_parking,capacity,access,covered,fee,supervised,lit,operator,operator_type,building,level,surface,addr_city,addr_street,addr_housenumber,addr_suburb,addr_postcode,opening_hours,payment_none,ref,source,source_date,wikidata,wikipedia,created_at,updated_at
5069,node/13106649978,node,POINT(-49.4854438 -16.6771466),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5070,node/13111278291,node,POINT(-49.1707841 -26.7280375),,,bicycle_parking,wall_loops,,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5071,node/13112920829,node,POINT(-34.9368575 -8.0858345),Estação Werneck,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P540,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5072,node/13112920830,node,POINT(-34.8771718 -8.0198156),Creche Dorgiane dos Santos Xavier Souza,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P539,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5073,node/13112920831,node,POINT(-34.8827512 -8.0476192),Praça Maestro Milton Rodrigues,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P538,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5074,node/13112920832,node,POINT(-34.8981081 -8.0437621),Praça Cabipa,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P537,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5075,node/13112920833,node,POINT(-34.9325309 -8.0860762),Praça Juliete Moura,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P536,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5076,node/13112920834,node,POINT(-34.8721835 -8.0644766),Banco Bradesco,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P535,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5077,node/13112920835,node,POINT(-34.9268831 -8.1037652),Praça Maria Lucia,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P534,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5078,node/13112920836,node,POINT(-34.9464761 -8.1163471),Quadra Neópolis,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P533,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5079,node/13112920837,node,POINT(-34.9515212 -8.1111243),Praça da Truaca,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P532,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5080,node/13112920838,node,POINT(-34.9507915 -8.1111115),Praça Tempo de Crescer,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P531,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5081,node/13112920839,node,POINT(-34.9506921 -8.1121923),Praça Raízes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P530,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5082,node/13112920840,node,POINT(-34.950104 -8.1143814),Praça do Tamarindo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P529,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5083,node/13112920841,node,POINT(-34.9510884 -8.1133074),Praça Três Marias,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P528,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5084,node/13112920842,node,POINT(-34.9470032 -8.117584),Praça dos Iburenses,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P527,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5085,node/13112920843,node,POINT(-34.8836217 -8.0677544),IPHAN,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P526,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5086,node/13112920844,node,POINT(-34.9396992 -8.0782211),Praça Padre Romano Zufferey,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P525,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5087,node/13112920845,node,POINT(-34.8969895 -8.0719379),Praça de Joana Bezerra,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P524,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5088,node/13112920846,node,POINT(-34.9007637 -8.0719222),Praça José da Costa Porto,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P523,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5089,node/13112920847,node,POINT(-34.9165449 -8.0850655),Praça do Mangue,,bicycle_parking,stands,12,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P522,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5090,node/13112920848,node,POINT(-34.8891225 -8.0990709),Praça Marcantônio Vilaça,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P521,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5091,node/13112920849,node,POINT(-34.8760222 -8.0781711),Porto Terra Nova,,bicycle_parking,stands,14,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P520,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5092,node/13112920850,node,POINT(-34.953711 -8.0815153),Praça Don Helder,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P519,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5093,node/13112920851,node,POINT(-34.9553558 -8.0832271),Praça João Vinte e Três,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P518,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5094,node/13112920852,node,POINT(-34.9556462 -8.0818098),2a Praça da Vila dos Bancários,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P517,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5095,node/13112920853,node,POINT(-34.95243 -8.037334),Praça Saberé,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P516,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5096,node/13112920854,node,POINT(-34.962555 -8.023725),Praça Mano Marlon Lins,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P515,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5097,node/13112920855,node,POINT(-34.952404 -8.025928),Escola Municipal Nova Morada,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P513,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5098,node/13112920856,node,POINT(-34.954411 -8.026612),Praça dos Ipês,,bicycle_parking,stands,16,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P512,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5099,node/13112920857,node,POINT(-34.932417 -8.030682),Quadra Sobral,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P511,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5100,node/13112920858,node,POINT(-34.914461 -8.054413),COMPAZ Miguel Arraes,,bicycle_parking,stands,20,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P510,,,,,2026-07-02T22:07:42.683Z,2026-07-02T22:07:42.683Z
5101,node/13112920859,node,POINT(-34.910183 -8.050529),Praça Professor Calazans,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P509,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5102,node/13112920860,node,POINT(-34.906106 -8.002406),Creche Escola Municipal João Amazonas,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P508,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5103,node/13112920861,node,POINT(-34.906219 -8.002599),Escola Municipal Olindina Monteiro de Oliveira França,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P507,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5104,node/13112920862,node,POINT(-34.89785 -8.045637),Restaurante Pahu Poke,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P506,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5105,node/13112920863,node,POINT(-34.922569 -8.000434),Mercado Público de Nova Descoberta,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P505,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5106,node/13112920864,node,POINT(-34.900691 -8.004986),Campo de Singapura,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P504,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5107,node/13112920865,node,POINT(-34.889038 -8.018404),Escola Municipal Poeta Solano Trindade,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P503,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5108,node/13112920866,node,POINT(-34.888921 -8.018392),Escola Municipal Antônio Heráclio do Rego,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P502,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5109,node/13112920867,node,POINT(-34.894823 -8.040292),Praça da FEB,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P501,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5110,node/13112920868,node,POINT(-34.891603 -8.037655),Largo da Encruzilhada,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P500,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5111,node/13112920869,node,POINT(-34.896367 -8.033181),Praça do Rosarinho,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P499,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5112,node/13112920870,node,POINT(-34.941218 -8.016487),CRAS Dois Irmãos,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P498,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5113,node/13112920871,node,POINT(-34.927204 -8.024885),CRAS Alto do Mandu,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P497,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5114,node/13112920872,node,POINT(-34.904224 -8.041909),Baobá,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P496,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5115,node/13112920873,node,POINT(-34.909673 -8.037485),Estação La Greca,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P495,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5116,node/13112920874,node,POINT(-34.894031 -8.067784),Praça Miguel de Cervantes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P494,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5117,node/13112920875,node,POINT(-34.891015 -8.094028),COMPAZ atriz Leda Alves,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P493,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5118,node/13112920876,node,POINT(-34.89927 -8.039986),Secretaria de Meio Ambiente,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P492,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5119,node/13112920877,node,POINT(-34.907579 -8.139783),Sá e Souza,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P491,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5120,node/13112920878,node,POINT(-34.919941 -8.105742),Praça Jardim América,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P490,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5121,node/13112920879,node,POINT(-34.910224 -8.085383),Quadra Imbiribeira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P489,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5122,node/13112920880,node,POINT(-34.917809 -8.03228),Largura,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P488,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5123,node/13112920881,node,POINT(-34.904604 -8.044202),,,bicycle_parking,stands,,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P487.2,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5124,node/13112920882,node,POINT(-34.904873 -8.044362),,,bicycle_parking,stands,,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P487.1,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5125,node/13112920883,node,POINT(-34.904601 -8.045068),Praça José Sales Filho,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P486,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5126,node/13112920884,node,POINT(-34.876978 -8.054677),Orora,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P485,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5127,node/13112920885,node,POINT(-34.881892 -8.04546),Praça Dona Elizabeth,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P484,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5128,node/13112920886,node,POINT(-34.88124 -8.04595),Praça Adulccio Junior,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P483,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5129,node/13112920887,node,POINT(-34.9023837 -8.0861692),Praça Eduardo Campos (Ilha de Deus),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P482,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5130,node/13112920888,node,POINT(-34.936864 -8.136767),Polo Academia da Cidade - Jordão Baixo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P480,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5131,node/13112920889,node,POINT(-34.905241 -8.087266),,,bicycle_parking,stands,,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P479.2,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5132,node/13112920890,node,POINT(-34.905338 -8.086933),,,bicycle_parking,stands,,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P479.1,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5133,node/13112920891,node,POINT(-34.907628 -8.053024),RM,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P478,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5134,node/13112920892,node,POINT(-34.908172 -8.137121),Feira agroecológia de Setubal,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P477,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5135,node/13112920893,node,POINT(-34.9006234 -8.0876702),Marco Zero da Ilha de Deus,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P476,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5136,node/13112920894,node,POINT(-34.925466 -8.092827),Praça do Tourão,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P475,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5137,node/13112920895,node,POINT(-34.913412 -8.046696),Praça Prof. Barreto Campelo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P474,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5138,node/13112920896,node,POINT(-34.87934 -8.062035),Douro,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P473,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5139,node/13112920897,node,POINT(-34.926109 -8.020037),EREM Clotilde de Oliveira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P472,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5140,node/13112920898,node,POINT(-34.905053 -8.029923),Escola Est. Professor Motta e Albuquerque,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P471,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5141,node/13112920899,node,POINT(-34.950044 -8.115168),Bacurau - Galo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P252,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5142,node/13112920900,node,POINT(-34.906404 -8.134607),Conjunto Europa,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P470,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5143,node/13112921001,node,POINT(-34.879806 -8.061773),Procuradoria Geral do Estado,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P469,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5144,node/13112921002,node,POINT(-34.87857 -8.053736),Vapor,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P468,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5145,node/13112921003,node,POINT(-34.87932 -8.051184),Central CadÚnico,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P467,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5146,node/13112921004,node,POINT(-34.901911 -8.118732),Travessa Carapuceiro,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P466,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5147,node/13112921005,node,POINT(-34.913271 -8.092967),Lagoa do Araçá,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P465,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5148,node/13112921006,node,POINT(-34.915443 -8.096513),Lagoa do Araçá,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P464,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5149,node/13112921007,node,POINT(-34.887765 -8.104557),Borsoi,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P463,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5150,node/13112921008,node,POINT(-34.892679 -8.058173),Sindicato dos Contabilistas,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P462,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5151,node/13112921009,node,POINT(-34.907454 -8.003033),Praça da Infãncia Córrego do Morcego,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P461,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5152,node/13112921010,node,POINT(-34.924598 -8.031438),Parque Jardim do Poço,,bicycle_parking,stands,8,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P460,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5153,node/13112921011,node,POINT(-34.925246 -8.032042),Parque Jardim do Poço,,bicycle_parking,stands,8,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P459,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5154,node/13112921012,node,POINT(-34.914133 -8.031846),Parcão Sítio da Trindade,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P458,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5155,node/13112921013,node,POINT(-34.922842 -8.033828),Rua dos Arcos,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P457,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5156,node/13112921014,node,POINT(-34.881683 -8.069768),Dantas Barreto,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P456,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5157,node/13112921015,node,POINT(-34.901764 -8.05432),Praça João Pereira Borges,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P455,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5158,node/13112921016,node,POINT(-34.950863 -8.016237),UFRPE 2,,bicycle_parking,stands,8,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P454,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5159,node/13112921017,node,POINT(-34.945253 -8.016447),UFRPE,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P453,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5160,node/13112921018,node,POINT(-34.908225 -8.129184),Parque Santos Dumont 2,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P452,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5161,node/13112921019,node,POINT(-34.907551 -8.13028),Parque Santos Dumont 1,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P451,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5162,node/13112921020,node,POINT(-34.901952 -8.121301),Bruno Veloso,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P450,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5163,node/13112921021,node,POINT(-34.909269 -8.134723),Parque Ecológico Rio Azul,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P449,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5164,node/13112921022,node,POINT(-34.889162 -8.107903),Praça Walt Disney,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P448,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5165,node/13112921023,node,POINT(-34.889522 -8.106064),Praça Cidade do Porto,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P447,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5166,node/13112921024,node,POINT(-34.890877 -8.106038),Praça Comandante Alex,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P446,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5167,node/13112921025,node,POINT(-34.909087 -8.109634),Estação e metrô Antônio Falcão,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P445,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5168,node/13112921026,node,POINT(-34.894148 -8.071839),AACD,,bicycle_parking,stands,22,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P444,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5169,node/13112921027,node,POINT(-34.958396 -8.084302),Quadra de Jardim Planalto,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P443,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5170,node/13112921028,node,POINT(-34.964395 -8.091995),Escola Municipal de Tejipió,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P442,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5171,node/13112921029,node,POINT(-34.964639 -8.091186),Estação Coqueiral,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P441,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5172,node/13112921030,node,POINT(-34.918527 -8.073582),Praça do ABC,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P440,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5173,node/13112921031,node,POINT(-34.918298 -8.071787),Praça Irmã Douraci Joaguim,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P439,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5174,node/13112921032,node,POINT(-34.92525 -8.083425),Praça Zeppelin (Jiquiá),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P438,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5175,node/13112921033,node,POINT(-34.921882 -8.114094),Praça da Sudene,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P437,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5176,node/13112921034,node,POINT(-34.924747 -8.112414),Praça Aleixo de Oliveira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P436,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5177,node/13112921035,node,POINT(-34.918499 -8.11461),Praça Vicente Antunes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P435,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5178,node/13112921036,node,POINT(-34.887377 -8.086239),Praça da Lua,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P434,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
