id,status_type,status_value,length,city_id,osm_id,name,pdc_typology,cycleway_typology
242,pdc_nao_realizado,0.1257388266156613,0.1257388266156613,2611606,way/966019706,Avenida da Recuperação,Ciclovia,none
243,pdc_nao_realizado,0.007007010880535467,0.007007010880535467,2610707,way/967662399,,Ciclovia,none
244,pdc_nao_realizado,0.5994635848832778,0.5994635848832778,2610707,way/967662400,,Ciclovia,none
245,pdc_nao_realizado,0.01960372362282295,0.01960372362282295,2607901,way/967977088,,Ciclovia,none
246,pdc_nao_realizado,0.05307252444725456,0.05307252444725456,2607901,way/968231893,Rodovia Governador Mário Covas,Ciclovia,none
247,pdc_nao_realizado,0.02611791893241655,0.02611791893241655,2610707,way/968511316,,Ciclovia,none
248,pdc_nao_realizado,0.09719353590827134,0.09719353590827134,2611606,way/968511317,Avenida da Recuperação,Ciclovia,none
249,pdc_nao_realizado,0.016311373483841027,0.016311373483841027,2611606,way/968511318,Avenida da Recuperação,Ciclovia,none
250,pdc_nao_realizado,0.030537713338128342,0.030537713338128342,2611606,way/968511319,Avenida da Recuperação,Ciclovia,none
251,pdc_nao_realizado,0.07277747125295508,0.07277747125295508,2611606,way/968511320,Avenida da Recuperação,Ciclovia,none
252,pdc_nao_realizado,0.037270695356475966,0.037270695356475966,2611606,way/968516445,Avenida da Recuperação,Ciclovia,none
253,pdc_nao_realizado,0.08890607478510294,0.08890607478510294,2611606,way/968529010,Rodovia Governador Mário Covas,Ciclovia,none
254,pdc_nao_realizado,0.07577740962944912,0.07577740962944912,2611606,way/968529011,Rodovia Governador Mário Covas,Ciclovia,none
255,pdc_nao_realizado,0.037718996445388675,0.037718996445388675,2611606,way/968532423,Avenida da Recuperação,Ciclovia,none
256,pdc_nao_realizado,0.022097658898142705,0.022097658898142705,2611606,way/968532425,,Ciclovia,none
257,pdc_nao_realizado,0.08223526721629254,0.08223526721629254,2611606,way/968532426,,Ciclovia,none
258,pdc_nao_realizado,0.07277423861533258,0.07277423861533258,2611606,way/968532429,Avenida da Recuperação,Ciclovia,none
259,pdc_nao_realizado,0.1013753638118875,0.1013753638118875,2611606,way/968532430,Avenida da Recuperação,Ciclovia,none
260,pdc_nao_realizado,0.03296032079495004,0.03296032079495004,2611606,way/968532431,Avenida da Recuperação,Ciclovia,none
261,pdc_nao_realizado,0.07068925478374226,0.07068925478374226,2611606,way/968532432,Avenida da Recuperação,Ciclovia,none
262,pdc_nao_realizado,0.12958848646079782,0.12958848646079782,2611606,way/968562033,Rodovia Governador Mário Covas,Ciclovia,none
263,pdc_nao_realizado,0.11512660856305838,0.11512660856305838,2611606,way/968564115,Rodovia Governador Mário Covas,Ciclovia,none
264,pdc_nao_realizado,0.10697790367781855,0.10697790367781855,2611606,way/968564116,Rodovia Governador Mário Covas,Ciclovia,none
265,pdc_nao_realizado,0.033867658368459494,0.033867658368459494,2611606,way/968564438,Rodovia Governador Mário Covas,Ciclovia,none
266,pdc_nao_realizado,0.06814195437816795,0.06814195437816795,2611606,way/968564439,Rodovia Governador Mário Covas,Ciclovia,none
267,pdc_nao_realizado,0.09298226570237315,0.09298226570237315,2611606,way/968595442,Rodovia Governador Mário Covas,Ciclovia,none
268,pdc_nao_realizado,0.008303849494759461,0.008303849494759461,2611606,way/1005949934,Avenida da Recuperação,Ciclovia,none
269,pdc_nao_realizado,0.0029361284346525896,0.0029361284346525896,2611606,way/1005949936,Rua Dois Irmãos,Ciclovia,none
270,pdc_nao_realizado,0.00738572057511558,0.00738572057511558,2611606,way/1005949937,Rua Dois Irmãos,Ciclovia,none
271,pdc_nao_realizado,0.018803066211323893,0.018803066211323893,2611606,way/1005949938,Avenida da Recuperação,Ciclovia,none
272,pdc_nao_realizado,0.011464847094720884,0.011464847094720884,2611606,way/1005949939,Rua Dois Irmãos,Ciclovia,none
273,pdc_nao_realizado,0.006359681120321611,0.006359681120321611,2611606,way/1005949943,Rua Dois Irmãos,Ciclovia,none
274,pdc_nao_realizado,0.005694045031289423,0.005694045031289423,2611606,way/1005949944,Avenida da Recuperação,Ciclovia,none
275,pdc_nao_realizado,0.6971719534242516,0.6971719534242516,2611606,way/1025667981,Rodovia Governador Mário Covas,Ciclovia,none
276,pdc_nao_realizado,0.23392684038236156,0.23392684038236156,2611606,way/1028989217,Avenida Recuperação,Ciclovia,none
277,pdc_nao_realizado,0.4126955661042759,0.4126955661042759,2610707,way/1028989218,Avenida da Recuperação,Ciclovia,none
278,pdc_nao_realizado,0.2790124831317584,0.2790124831317584,2611606,way/1028999840,Rodovia Governador Mário Covas,Ciclovia,none
279,pdc_nao_realizado,0.01577547854114703,0.01577547854114703,2610707,way/1096195796,,Ciclovia,none
280,pdc_nao_realizado,0.10903074394985761,0.10903074394985761,2607901,way/1106687493,Rodovia Governador Mário Covas,Ciclovia,none
281,pdc_nao_realizado,0.34232140726669474,0.34232140726669474,2611606,way/1106687494,Rodovia Governador Mário Covas,Ciclovia,none
282,pdc_nao_realizado,0.07181501671124801,0.07181501671124801,2611606,way/1106687495,Rodovia Governador Mário Covas,Ciclovia,none
283,pdc_nao_realizado,0.061409128505265365,0.061409128505265365,2611606,way/1106687496,Rodovia Governador Mário Covas,Ciclovia,none
284,pdc_nao_realizado,0.04478260777683652,0.04478260777683652,2610707,way/1183566154,,Ciclovia,none
285,pdc_nao_realizado,0.02780908009804275,0.02780908009804275,2610707,way/1183566157,,Ciclovia,none
286,pdc_nao_realizado,0.4143687948110109,0.4143687948110109,2600054,way/1183566158,,Ciclovia,none
287,pdc_nao_realizado,0.03685680848946905,0.03685680848946905,2600054,way/1185348087,,Ciclovia,none
288,pdc_nao_realizado,0.044137166617101424,0.044137166617101424,2611606,way/1339841983,Rodovia Governador Mário Covas,Ciclovia,none
289,pdc_nao_realizado,0.12034605341833109,0.12034605341833109,2607901,way/1339841984,Rodovia Governador Mário Covas,Ciclovia,none
290,pdc_nao_realizado,0.035710725242666816,0.035710725242666816,2607901,way/1339841985,Rodovia Governador Mário Covas,Ciclovia,none
291,pdc_nao_realizado,0.07018325421157058,0.07018325421157058,2607901,way/1339841986,Rodovia Governador Mário Covas,Ciclovia,none
292,pdc_nao_realizado,0.09173262502635558,0.09173262502635558,2607901,way/1339841987,Rodovia Governador Mário Covas,Ciclovia,none
293,pdc_nao_realizado,0.02809920949275723,0.02809920949275723,2611606,way/1339859566,Rodovia Governador Mário Covas,Ciclovia,none
294,pdc_nao_realizado,0.09437254089950659,0.09437254089950659,2611606,way/1354935682,Rodovia Governador Mário Covas,Ciclovia,none
295,pdc_nao_realizado,0.06080666410165569,0.06080666410165569,2611606,way/1354935683,Rodovia Governador Mário Covas,Ciclovia,none
296,pdc_nao_realizado,0.21350634214812012,0.21350634214812012,2610707,way/1375929513,,Ciclovia,none
297,pdc_nao_realizado,0.2241189709208331,0.2241189709208331,2600054,way/1375929514,,Ciclovia,none
298,pdc_nao_realizado,0.041659039997197014,0.041659039997197014,2607901,way/1375934722,Rodovia Governador Mário Covas,Ciclovia,none
299,pdc_nao_realizado,0.05820619466149037,0.05820619466149037,2607901,way/1386686424,Rodovia Governador Mário Covas,Ciclovia,none
300,pdc_nao_realizado,0.0334264548593473,0.0334264548593473,2607901,way/1386686425,Rodovia Governador Mário Covas,Ciclovia,none
301,pdc_nao_realizado,0.02901342892646606,0.02901342892646606,2607901,way/1386686426,Rodovia Governador Mário Covas,Ciclovia,none
302,pdc_nao_realizado,0.026497159585776295,0.026497159585776295,2607901,way/1386686427,Rodovia Governador Mário Covas,Ciclovia,none
303,pdc_nao_realizado,0.6692253790765427,0.6692253790765427,2602902,way/94746395,Rodovia PE-060,Ciclovia,none
304,pdc_nao_realizado,0.0289296328171747,0.0289296328171747,2602902,way/94746401,,Ciclovia,none
305,pdc_nao_realizado,0.03394841081947868,0.03394841081947868,2602902,way/95110150,,Ciclovia,none
306,pdc_nao_realizado,0.44761699887029416,0.44761699887029416,2602902,way/99725116,Rodovia PE-060,Ciclovia,none
307,pdc_nao_realizado,0.6056615611483762,0.6056615611483762,2607208,way/158621551,Rodovia PE-060,Ciclovia,none
308,pdc_nao_realizado,0.06248156070363488,0.06248156070363488,2607208,way/158621552,Rodovia PE-060,Ciclovia,none
309,pdc_nao_realizado,0.9296969455242521,0.9296969455242521,2607208,way/159614620,Rodovia PE-060,Ciclovia,none
310,pdc_nao_realizado,1.2779829823070346,1.2779829823070346,2602902,way/159616034,Rodovia PE-060,Ciclovia,none
311,pdc_nao_realizado,0.7204997495773747,0.7204997495773747,2607208,way/159616569,Rodovia PE-060,Ciclovia,none
312,pdc_nao_realizado,0.07444969181039862,0.07444969181039862,2602902,way/239944287,,Ciclovia,none
313,pdc_nao_realizado,0.03234121735431677,0.03234121735431677,2602902,way/239944288,,Ciclovia,none
314,pdc_nao_realizado,0.02367689611377672,0.02367689611377672,2602902,way/239944289,Rodovia PE-060,Ciclovia,none
315,pdc_nao_realizado,0.1316432979360007,0.1316432979360007,2602902,way/239944290,Rodovia PE-060,Ciclovia,none
316,pdc_nao_realizado,0.052675916321221726,0.052675916321221726,2602902,way/239944291,,Ciclovia,none
317,pdc_nao_realizado,1.2666429570721494,1.2666429570721494,2602902,way/239944292,Rodovia PE-060,Ciclovia,none
318,pdc_nao_realizado,0.026684444177336952,0.026684444177336952,2602902,way/239944293,,Ciclovia,none
319,pdc_nao_realizado,0.23156091630280679,0.23156091630280679,2602902,way/239944294,Rodovia PE-060,Ciclovia,none
320,pdc_nao_realizado,0.03308737079175801,0.03308737079175801,2602902,way/239944295,,Ciclovia,none
321,pdc_nao_realizado,0.034957041234912674,0.034957041234912674,2602902,way/239944296,,Ciclovia,none
322,pdc_nao_realizado,0.4140958038394035,0.4140958038394035,2607208,way/239944299,Rodovia PE-060,Ciclovia,none
323,pdc_nao_realizado,0.029130975775259096,0.029130975775259096,2602902,way/386100704,,Ciclovia,none
324,pdc_nao_realizado,0.14696136575879484,0.14696136575879484,2602902,way/386100706,Rodovia PE-060,Ciclovia,none
325,pdc_nao_realizado,0.04580894257432258,0.04580894257432258,2602902,way/394907082,Rodovia PE-060,Ciclovia,none
