id,data.age,data.job,data.gender,data.season,data.system,data.frequency,data.schooling,data.collisions,data.color_race,data.days_usage.total,data.days_usage.school,data.days_usage.leisure,data.days_usage.working,data.days_usage.shopping,data.years_using,data.age_category,data.age_standard,data.biggest_need,data.biggest_issue,data.distance_time,data.time_category,data.time_original,data.wage_standard,data.covid19_impact,data.frequency_what,data.income_original,data.pandemic_impact,data.theft_occurrence,data.transport_quality,data.household_quantity,data.combination_quality,data.motivation_to_start,data.neighborhood_living,data.neighborhood_origin,data.combination_category,data.neighborhood_destiny,data.harassment_occurrence,data.transport_combination.yes_no,data.transport_combination.transportation,data.motivation_to_continue,metadata.id,metadata.area,metadata.city,metadata.date,metadata.hour,metadata.street,metadata.weekday,metadata.location.type,metadata.location.coordinates,metadata.schedule,metadata.bike_type,metadata.sheet_index,metadata.survey_year,metadata.neighborhood,metadata.original_date,metadata.researcher_code,metadata.datetime_original,metadata.questionnaire_number,coordinates,created_at,updated_at
5167,21,,Masculino,0,Não,Passei a pedalar menos,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,7,0,4,6,0,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Carro/Moto,5,Sem resposta,,Caxangá,,Sem resposta,,,false,,É mais rápido e prático,679,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,679,2021,,17/09/2021,30786,07/10/2021,58,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.869Z,2026-07-22T03:36:44.869Z
5168,28,,Masculino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Preta,7,0,1,7,0,entre 1 e 2 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais saudável,,1,até 10 minutos,Entre 1 e 2 anos,1400,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,Sim,,Ônibus/Metrô/Trem/BRT,2,Sem resposta,,Iputinga,,Sem resposta,,,false,,É mais saudável,680,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,680,2021,,17/09/2021,30786,07/10/2021,59,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.872Z,2026-07-22T03:36:44.872Z
5169,37,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Preta,7,0,1,7,4,mais de 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,É mais barato,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,3500,Sim,Mais segurança/educação no trânsito,de 3 a 5 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Várzea,,Sem resposta,,,false,,É mais barato,681,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,681,2021,,17/09/2021,30786,07/10/2021,60,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.875Z,2026-07-22T03:36:44.875Z
5170,49,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Branca,7,7,0,7,7,mais de 5 anos,de 45 a 54 anos,até 1 Salário Mínimo,É mais rápido e prático,,60,mais de 30 minutos até 1 hora,Mais de 5 anos,1400,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,Não,,Ônibus/Metrô/Trem/BRT,1,Sem resposta,,Caxangá,,Sem resposta,,,false,,É mais rápido e prático,682,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,682,2021,,17/09/2021,30786,07/10/2021,61,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.877Z,2026-07-22T03:36:44.877Z
5171,58,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Preta,7,0,7,7,7,mais de 5 anos,de 55 a 64 anos,de 2 a 5 Salários Mínimos,É mais barato,,10,até 10 minutos,Mais de 5 anos,3500,Sim,Mais segurança/educação no trânsito,de 2 a 3 salários mínimos,Não,,Sem resposta,6,Sem resposta,,,,Sem resposta,,,false,,É mais barato,683,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,683,2021,,17/09/2021,30786,07/10/2021,62,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.880Z,2026-07-22T03:36:44.880Z
5172,52,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Parda,3,0,3,0,0,menos de 6 meses,de 45 a 54 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Menos de 6 meses,3500,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Não,,Carro/Moto,1,Carro/Moto,,Nova Morada,,Carro/Moto,,,true,Sim,É mais rápido e prático,684,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,684,2021,,17/09/2021,30786,07/10/2021,63,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.882Z,2026-07-22T03:36:44.882Z
5173,43,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,7,0,7,7,7,mais de 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,É mais barato,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,3500,Não,Mais segurança pública,de 2 a 3 salários mínimos,Não,,Sem resposta,7,Sem resposta,,Jardim Primavera (Camaragibe),,Sem resposta,,,true,Não,É mais barato,685,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,685,2021,,17/09/2021,30786,07/10/2021,64,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.885Z,2026-07-22T03:36:44.885Z
5174,44,,Feminino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Preta,5,0,0,5,0,menos de 6 meses,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,40,mais de 30 minutos até 1 hora,Menos de 6 meses,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,6,Ônibus/Metrô/Trem/BRT,,Jardim Primavera (Camaragibe),,Ônibus/Metrô/Trem/BRT,,,true,Sim,É mais rápido e prático,686,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,686,2021,,17/09/2021,30786,07/10/2021,65,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.887Z,2026-07-22T03:36:44.887Z
5175,48,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,7,0,7,7,7,mais de 5 anos,de 45 a 54 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Mais de 5 anos,3500,Não,Mais segurança/educação no trânsito,de 2 a 3 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,3,Ônibus/Metrô/Trem/BRT,,Cidade Universitária,,Ônibus/Metrô/Trem/BRT,,,true,Sim,É mais rápido e prático,687,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,687,2021,,17/09/2021,30786,07/10/2021,66,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.890Z,2026-07-22T03:36:44.890Z
5176,37,,Masculino,0,Não,Passei a pedalar menos,Ensino Superior (Faculdade),Não,Preta,7,0,0,7,2,mais de 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,É mais barato,,25,mais de 20 até 30 minutos,Mais de 5 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Sim,,Ônibus/Metrô/Trem/BRT,1,Carro/Moto,,Dois Irmãos,,Carro/Moto,,,true,Sim,É mais barato,688,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,688,2021,,17/09/2021,30786,07/10/2021,67,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.893Z,2026-07-22T03:36:44.893Z
5177,57,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,7,0,0,7,1,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,90,mais de 1 hora,Mais de 5 anos,2000,Sim,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,2,Sem resposta,,,,Sem resposta,,,false,,É mais rápido e prático,689,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,689,2021,,17/09/2021,30786,07/10/2021,68,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.895Z,2026-07-22T03:36:44.895Z
5178,26,,Feminino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Sim,Branca,7,0,7,7,3,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais barato,,80,mais de 1 hora,Mais de 5 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,3,Sem resposta,,Nova Morada,,Sem resposta,,,false,,É mais barato,690,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,690,2021,,17/09/2021,30786,07/10/2021,69,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.897Z,2026-07-22T03:36:44.897Z
5179,24,,Feminino,0,Sim,Sem resposta,Ensino Médio (Segundo Grau),Não,Preta,4,4,1,0,0,menos de 6 meses,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais saudável,,60,mais de 30 minutos até 1 hora,Menos de 6 meses,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,2,Ônibus/Metrô/Trem/BRT,,Jordão Baixo,,Ônibus/Metrô/Trem/BRT,,,true,Sim,É mais saudável,691,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida Afonso Olindense,sexta-feira,Point,"-8.0313,-34.95573",,Privada,691,2021,,17/09/2021,30786,07/10/2021,70,0101000020E61000002EE7525C557A41C0C7BAB88D061020C0,2026-07-22T03:36:44.900Z,2026-07-22T03:36:44.900Z
5180,40,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Sim,Parda,7,0,7,7,7,mais de 5 anos,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,30,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Sem resposta,2,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais rápido e prático,692,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,692,2021,,01/10/2021,30786,07/10/2021,73,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.903Z,2026-07-22T03:36:44.903Z
5181,55,,Masculino,0,Sem resposta,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Sim,Parda,2,0,0,2,0,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,Sim,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,5,Sem resposta,,Nova Descoberta,,Sem resposta,,,false,,É mais rápido e prático,693,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,693,2021,,01/10/2021,30786,07/10/2021,74,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.906Z,2026-07-22T03:36:44.906Z
5182,55,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Branca,7,0,0,7,0,mais de 5 anos,de 55 a 64 anos,até 1 Salário Mínimo,É mais rápido e prático,,20,mais de 10 até 20 minutos,Mais de 5 anos,1400,Não,Sem resposta,até 1 salário mínimo,Não,,Sem resposta,3,Sem resposta,,Nova Descoberta,,Sem resposta,,,false,,É mais rápido e prático,694,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,694,2021,,01/10/2021,30786,07/10/2021,75,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.908Z,2026-07-22T03:36:44.908Z
5183,49,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,7,0,7,7,7,mais de 5 anos,de 45 a 54 anos,até 1 Salário Mínimo,Outros,,120,mais de 1 hora,Mais de 5 anos,1400,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,Não,,Sem resposta,3,Sem resposta,,Candeias (Jaboatão),,Sem resposta,,,false,,Outros,695,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,695,2021,,01/10/2021,30786,07/10/2021,76,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.911Z,2026-07-22T03:36:44.911Z
5184,20,,Masculino,0,Sim,Passei a pedalar mais,Ensino Médio (Segundo Grau),Sim,Branca,6,0,4,3,3,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Entre 4 e 5 anos,2000,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Carro/Moto,4,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais rápido e prático,696,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,696,2021,,01/10/2021,30786,07/10/2021,77,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.914Z,2026-07-22T03:36:44.914Z
5185,29,,Masculino,0,Não,Passei a pedalar mais,Ensino Superior (Faculdade),Não,Parda,3,0,3,0,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais saudável,,40,mais de 30 minutos até 1 hora,Entre 3 e 4 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,Sim,,Carro/Moto,3,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais saudável,697,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,697,2021,,01/10/2021,30786,07/10/2021,78,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.916Z,2026-07-22T03:36:44.916Z
5186,27,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Amarela,7,0,7,7,0,mais de 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais barato,,15,mais de 10 até 20 minutos,Mais de 5 anos,3500,Não,Outros,de 3 a 5 salários mínimos,Não,,Sem resposta,1,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais barato,698,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,698,2021,,01/10/2021,30786,07/10/2021,79,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.919Z,2026-07-22T03:36:44.919Z
5187,37,,Masculino,0,Não,Passei a pedalar mais,Ensino Superior (Faculdade),Não,Branca,5,0,5,5,0,entre 2 e 5 anos,de 35 a 44 anos,acima de 5 Salários Mínimos,É mais saudável,,35,mais de 30 minutos até 1 hora,Entre 2 e 3 anos,7000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 5 a 10 salários mínimos,Sim,,Carro/Moto,4,Sem resposta,,Campo Grande,,Sem resposta,,,false,,É mais saudável,699,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,699,2021,,01/10/2021,30786,07/10/2021,80,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.921Z,2026-07-22T03:36:44.921Z
5188,27,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Sim,Branca,3,0,3,0,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais saudável,,30,mais de 20 até 30 minutos,Entre 3 e 4 anos,3500,Não,Mais segurança/educação no trânsito,de 3 a 5 salários mínimos,Não,,A pé ou outro modo ativo,3,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais saudável,700,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,700,2021,,01/10/2021,30786,07/10/2021,81,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.924Z,2026-07-22T03:36:44.924Z
5189,51,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,7,0,0,7,0,mais de 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,11,Sem resposta,,Rio Doce,,Sem resposta,,,false,,É mais rápido e prático,701,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,701,2021,,01/10/2021,30786,07/10/2021,82,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.927Z,2026-07-22T03:36:44.927Z
5190,39,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Parda,7,0,0,7,0,mais de 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,30,mais de 20 até 30 minutos,Mais de 5 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,Não,,Sem resposta,2,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais rápido e prático,702,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,sexta-feira,Point,"-8.03876,-34.90176",,Privada,702,2021,,01/10/2021,30786,07/10/2021,83,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.929Z,2026-07-22T03:36:44.929Z
5191,56,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Sim,Branca,7,0,2,5,0,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,30,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,1,Sem resposta,,Linha do Tiro,,Sem resposta,,,false,,É mais rápido e prático,703,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,703,2021,,07/10/2021,30786,07/10/2021,110,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.932Z,2026-07-22T03:36:44.932Z
5192,57,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Branca,5,0,0,5,0,entre 2 e 5 anos,de 55 a 64 anos,acima de 5 Salários Mínimos,É mais saudável,,25,mais de 20 até 30 minutos,Entre 3 e 4 anos,7000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 5 a 10 salários mínimos,Não,,Carro/Moto,3,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais saudável,704,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,704,2021,,07/10/2021,30786,07/10/2021,111,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.935Z,2026-07-22T03:36:44.935Z
5193,62,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Branca,5,0,0,5,0,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,Sem resposta,de 1 a 2 salários mínimos,Não,,Sem resposta,3,Sem resposta,,Alto José do Pinho,,Sem resposta,,,false,,É mais rápido e prático,705,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,705,2021,,07/10/2021,30786,07/10/2021,112,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.938Z,2026-07-22T03:36:44.938Z
5194,34,,Feminino,0,Não,Passei a pedalar mais,Pós-Graduação,Não,Branca,7,0,1,7,0,entre 2 e 5 anos,de 25 a 34 anos,acima de 5 Salários Mínimos,É mais barato,,20,mais de 10 até 20 minutos,Entre 4 e 5 anos,7000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 5 a 10 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Aflitos,,Sem resposta,,,false,,É mais barato,706,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,706,2021,,07/10/2021,30786,07/10/2021,113,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.940Z,2026-07-22T03:36:44.940Z
5195,25,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Parda,7,0,2,5,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,20,mais de 10 até 20 minutos,Entre 2 e 3 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Não,,Sem resposta,2,Sem resposta,,Poço da Panela,,Sem resposta,,,false,,É mais rápido e prático,707,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,707,2021,,07/10/2021,30786,07/10/2021,114,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.943Z,2026-07-22T03:36:44.943Z
5196,29,,Masculino,0,Sim,Sem resposta,Ensino Superior (Faculdade),Não,Preta,3,0,0,3,0,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Mais de 5 anos,2000,Não,Sem resposta,de 1 a 2 salários mínimos,Não,,Sem resposta,5,Sem resposta,,Torre,,Sem resposta,,,false,,É mais rápido e prático,708,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Pública,708,2021,,07/10/2021,30786,07/10/2021,115,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.945Z,2026-07-22T03:36:44.945Z
5197,24,,Masculino,0,Sim,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Branca,2,0,2,0,0,mais de 5 anos,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais saudável,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Graças,,Sem resposta,,,false,,É mais saudável,709,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Pública,709,2021,,07/10/2021,30786,07/10/2021,116,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.947Z,2026-07-22T03:36:44.947Z
