post_code	street_code	street_name	score	raw_address
B047662	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047663	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047664	126144	Rua Eduardo Henrique de Acioly Campos	0.500	Avenida Beira Rio Governador Eduardo Campos
B047665	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047667	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047668	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047675	54712	Rua Benjamin Constant	0.667	Rua Bejamin Constant
B047676	54712	Rua Benjamin Constant	0.667	Rua Bejamin Constant
B047677	54712	Rua Benjamin Constant	0.667	Rua Bejamin Constant
B047678	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047680	54712	Rua Benjamin Constant	1.000	Rua Benjamin Constant
B047681	54712	Rua Benjamin Constant	1.000	Rua Benjamin Constant
B047682	46108	Rua Neto Campelo	1.000	Rua Neto Campelo
B047683	46108	Rua Neto Campelo	1.000	Rua Neto Campelo
B047686	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047687	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047688	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047689	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047689D	56839	Rua Real da Torre	1.000	Rua Real da Torre
B047692	19135	Rua Davino Pontual	1.000	Rua Davino Pontual
B047696	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047697	43940	Rua Melquisedeque de Lima	1.000	Rua Melquisedeque de Lima
B047698	43940	Rua Melquisedeque de Lima	1.000	Rua Melquisedeque de Lima
B047699	43940	Rua Melquisedeque de Lima	1.000	Rua Melquisedeque de Lima
B047700	43940	Rua Melquisedeque de Lima	1.000	Rua Melquisedeque de Lima
B047730	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047731	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047743	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047744	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047746	33685	Rua João de Deus	1.000	Rua João de Deus
B047747	33685	Rua João de Deus	1.000	Rua João de Deus
B047749	68497	Rua Historiad Fernando Pio	1.000	Rua Pio IX
B047751	33685	Rua João de Deus	1.000	Rua João de Deus
B047752	56839	Rua Real da Torre	1.000	Rua Real da Torre
B047757	68497	Rua Historiad Fernando Pio	1.000	Rua Pio IX
B047760	4790	Rua Professor Andrade Bezerra	1.000	Rua Professor Andrade Bezerra
B047761	4790	Rua Professor Andrade Bezerra	1.000	Rua Professor Andrade Bezerra
B047763D	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047764	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047765	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047768	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047771	54712	Rua Benjamin Constant	1.000	Rua Benjamin Constant
B047772	36579	Rua Padre José Regueira	1.000	R. Padre Jose Regueira
B047778	36056	Rua José de Holanda	1.000	Rua José de Holanda
B047779	36056	Rua José de Holanda	1.000	Rua José de Holanda
B047780	36056	Rua José de Holanda	1.000	Rua José de Holanda
B047783	47627	Rua dos Operários	1.000	Rua dos Operários
B047784	47627	Rua dos Operários	1.000	Rua dos Operários
B047784D	47627	Rua dos Operários	1.000	Rua dos Operários
B047785	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047788	4537	Rua Ana Nery	1.000	Rua Ana Nery
B047789	4537	Rua Ana Nery	1.000	Rua Ana Nery
B047802	19135	Rua Davino Pontual	1.000	Rua Davino Pontual
B047805	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047806	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047807	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047808	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047809	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047811	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047812	4723	Rua Padre Anchieta	1.000	Rua Padre Anchieta
B047813	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047815	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047817	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047818	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047819	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047835	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047836	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047836D	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047837	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047837D	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047838	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047839	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047840	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047840D	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047841	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047841D	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047842	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047843	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047846	34371	Rua Dom João de Souza	1.000	R. Dom Joao De Souza
B047848	1880	Avenida Visconde de Albuquerque	1.000	Avenida Visconde De Albuquerque
B047849	1880	Avenida Visconde de Albuquerque	1.000	Avenida Visconde De Albuquerque
B047850	1880	Avenida Visconde de Albuquerque	1.000	Avenida Visconde De Albuquerque
B047852	1880	Avenida Visconde de Albuquerque	1.000	Avenida Visconde De Albuquerque
B047861	9008	Rua Augusto Severo	1.000	R. Augusto Severo
B047862	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047867	32522	Rua Januário Barbosa	1.000	R. Januario Barbosa
B047869	31925	Rua J A da Silveira	0.750	R. Jose Antonio Da Silveira
B047870	35289	Rua José Antônio da Costa Filho	0.750	R. Jose Antonio Da Silveira
B047871	35289	Rua José Antônio da Costa Filho	0.750	R. Jose Antonio Da Silveira
B047873	19267	Rua Demóstenes de Olinda	1.000	Rua Demóstenes De Olinda
B047874	5568	Rua Antônio Carlos de Andrade	1.000	Rua Antônio Carlos de Andrade
B047878	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047879	19267	Rua Demóstenes de Olinda	1.000	Rua Demóstenes De Olinda
B047881	9008	Rua Augusto Severo	1.000	R. Augusto Severo
B047882	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047883	69078	Rua dos Abacateiros	1.000	R. Dos Abacateiros
B047884	6122	Rua Antônio Rabelo	1.000	R. Antonio Rabelo
B047884D	126144	Rua Eduardo Henrique de Acioly Campos	0.500	Avenida Beira Rio Governador Eduardo Campos
B047885	19267	Rua Demóstenes de Olinda	1.000	Rua Demostenes Olinda
B047887	19267	Rua Demóstenes de Olinda	1.000	Rua Demostenes Olinda
B047890	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047891	10596	Avenida Beira Rio	1.000	Av. Beira Rio
B047894	1392	Rua Águas Belas	1.000	Rua Águas Belas
B047895	1392	Rua Águas Belas	1.000	Rua Águas Belas
B047899	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047900	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047933	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047935	760	Rua Santa Adélia	1.000	Rua Adélia
B047936	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047936D	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047939	31836	Rua Dona Izabel de Barros	1.000	Rua Dona Izabel De Barros
B047940	31836	Rua Dona Izabel de Barros	1.000	Rua Dona Izabel De Barros
B047941	9091	Rua Aurélio Domingues	1.000	Rua Aurélio Domingues
B047942	9091	Rua Aurélio Domingues	1.000	Rua Aurélio Domingues
B047944	35467	Rua José Bonifácio	1.000	Rua José Bonifácio
B047947	4995	Rua Professora Ângela Pinto	1.000	Rua Professora Ângela Pinto
B047948	31950	Rua Frei Jaboatão	1.000	Rua Frei Jaboatão
B047952	4995	Rua Professora Ângela Pinto	1.000	Rua Professora Ângela Pinto
B047954	36056	Rua José de Holanda	1.000	Rua José De Holanda
B047970	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047972	30600	Rua Conde de Irajá	1.000	Rua Conde de Irajá
B047976	33685	Rua João de Deus	1.000	Rua João de Deus
B047977	56839	Rua Real da Torre	1.000	Rua Real da Torre
B047978	33685	Rua João de Deus	1.000	Rua João de Deus
B047979	56839	Rua Real da Torre	1.000	Rua Real da Torre
B047983	4995	Rua Professora Ângela Pinto	1.000	Rua Professora Ângela Pinto
B047985	66117	Praça Professor Barreto Campello	0.750	Praca Prof. Barreto Campelo
B047986	31950	Rua Frei Jaboatão	1.000	Rua Frei Jaboatão
B047988	68497	Rua Historiad Fernando Pio	1.000	Rua Pio IX
B047990	26972	Rua Gomes Freire	1.000	R Gomes Freire
B047991	4790	Rua Professor Andrade Bezerra	1.000	Rua Professor Andrade Bezerra
B047994	31950	Rua Frei Jaboatão	1.000	Rua Frei Jaboatão
B047997	65323	Rua Vitoriano Palhares	1.000	Rua Vitoriano Palhares
B047998	65323	Rua Vitoriano Palhares	1.000	Rua Vitoriano Palhares
B048188	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048190	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B048191	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B048192	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B048201	31534	Rua Itaquicé	1.000	R. Itaquice
B048202	31534	Rua Itaquicé	1.000	R. Itaquice
B048203	31534	Rua Itaquicé	1.000	R. Itaquice
B048204	31534	Rua Itaquicé	1.000	R. Itaquice
B048205	33260	Rua Joá	1.000	R. Joa
B048206	33260	Rua Joá	1.000	R. Joa
B048207	33260	Rua Joá	1.000	R. Joa
B048211	31534	Rua Itaquicé	1.000	R. Itaquice
B048212	31534	Rua Itaquicé	1.000	R. Itaquice
B048213	31534	Rua Itaquicé	1.000	R. Itaquice
B048214	31534	Rua Itaquicé	1.000	R. Itaquice
B048215	31534	Rua Itaquicé	1.000	R. Itaquice
B048216	31534	Rua Itaquicé	1.000	R. Itaquice
B048218	52507	Rua Potengy	1.000	Rua Potengy
B048219	52507	Rua Potengy	1.000	Rua Potengy
B048220	52507	Rua Potengy	1.000	Rua Potengy
B048221	52507	Rua Potengy	1.000	Rua Potengy
B048222	52507	Rua Potengy	1.000	Rua Potengy
B048223	6939	Rua Araçatuba	1.000	R. Aracatuba
B048224	6939	Rua Araçatuba	1.000	R. Aracatuba
B048225	6939	Rua Araçatuba	1.000	R. Aracatuba
B048226	7340	Rua Araraquara	1.000	R. Araraquara
B048226D	7340	Rua Araraquara	1.000	R. Araraquara
B048227	6939	Rua Araçatuba	1.000	R. Aracatuba
B048231	7340	Rua Araraquara	1.000	R. Araraquara
B048232	7340	Rua Araraquara	1.000	R. Araraquara
B048233	7340	Rua Araraquara	1.000	R. Araraquara
B048234	27197	Rua Dr Gonzaga Maranhão	0.750	R. Dr. Gonzaga Maranhao
B048235	52507	Rua Potengy	1.000	Rua Potengy
B048236	52507	Rua Potengy	1.000	Rua Potengy
B048237	29572	Rua Ibipituba	1.000	R. Ibipituba
B048238	30660	Rua Irapuã	1.000	R. Irapua
B048241	31186	Rua Itanagé	1.000	R. Itanage
B048242	30864	Rua Itacambira	1.000	R. Itacambira
B048243	30864	Rua Itacambira	1.000	R. Itacambira
B048244	30864	Rua Itacambira	1.000	R. Itacambira
B048246	11657	Rua Blumenau	1.000	R. Blumenau
B048247	11657	Rua Blumenau	1.000	R. Blumenau
B048249	30660	Rua Irapuã	1.000	R. Irapua
B048250	30660	Rua Irapuã	1.000	R. Irapua
B048251	30660	Rua Irapuã	1.000	R. Irapua
B048252	29572	Rua Ibipituba	1.000	R. Ibipituba
B048253	29572	Rua Ibipituba	1.000	R. Ibipituba
B048254	29572	Rua Ibipituba	1.000	R. Ibipituba
B048255	29572	Rua Ibipituba	1.000	R. Ibipituba
B048261	52507	Rua Potengy	1.000	Rua Potengy
B048262	32239	Rua Jacundá	1.000	R. Jacunda
B048314	90646	Rua Entremontes	1.000	Rua Entremontes
B048447	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B048493	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048494	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048495	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048496	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048497	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048498	39004	Rua São Vicente	1.000	Rua Sao Vicente
B048538	7340	Rua Araraquara	1.000	R. Araraquara
B048605	28711	Rua Henrique Dias	1.000	Rua Henrique Dias
B048606	43052	Rua Mário Domingues	1.000	Rua Mário Domingues
B048607	43052	Rua Mário Domingues	1.000	Rua Mário Domingues
B048609	43052	Rua Mário Domingues	1.000	Rua Mário Domingues
B048611	43052	Rua Mário Domingues	1.000	Rua Mário Domingues
B048612	43052	Rua Mário Domingues	1.000	Rua Mário Domingues
B048626	26565	Rua Gervásio Pires	1.000	Rua Gervásio Pires
B048627	26565	Rua Gervásio Pires	1.000	Rua Gervásio Pires
B048629	26565	Rua Gervásio Pires	1.000	Rua Gervásio Pires
B048631	26689	Rua do Giriquiti	1.000	Rua do Giriquiti
B048632	3190	Rua Alto Jardim Progresso	1.000	Rua do Progresso
B048636	56073	Rua da Soledade	1.000	Rua da Soledade
B048638	34703	Rua General Joaquim Inácio	1.000	Rua General Joaquim Inácio
B048639	34703	Rua General Joaquim Inácio	1.000	Rua General Joaquim Inácio
B048646	15024	Avenida Governador Carlos de Lima Cavalcanti	1.000	Avenida Governador Carlos de Lima Cavalcanti
B048647	20613	Rua Sete de Setembro	1.000	Rua Sete De Setembro
B048648	20613	Rua Sete de Setembro	1.000	Rua Sete De Setembro
B048651	50393	Rua Imperador Dom Pedro II	1.000	Rua Imperador Dom Pedro II
B048663	35190	Rua José de Alencar	1.000	Rua José de Alencar
B048675	51250	Avenida Pinheiros	1.000	Av. Pinheiros
B048675D	51250	Avenida Pinheiros	1.000	Av. Pinheiros
B048676	51250	Avenida Pinheiros	1.000	Av. Pinheiros
B048677	51250	Avenida Pinheiros	1.000	Av. Pinheiros
B048679	51250	Avenida Pinheiros	1.000	Av. Pinheiros
B048681	48160	Rua Comissário Othon Couceiro	1.000	Rua Comissario Othon Couceiro
B048682	48160	Rua Comissário Othon Couceiro	1.000	Rua Comissario Othon Couceiro
B048684	33642	Rua João Condé	1.000	R. Joao Conde
B048685	33642	Rua João Condé	1.000	R. Joao Conde
B048686	33642	Rua João Condé	1.000	R. Joao Conde
B048689	37621	Rua Juvenal Galeno	1.000	R. Juvenal Galeno
B048690	37621	Rua Juvenal Galeno	1.000	R. Juvenal Galeno
B048691	33642	Rua João Condé	1.000	R. Joao Conde
B048692	33642	Rua João Condé	1.000	R. Joao Conde
B048693	37621	Rua Juvenal Galeno	1.000	R. Juvenal Galeno
B048694	37621	Rua Juvenal Galeno	1.000	R. Juvenal Galeno
B048695	37621	Rua Juvenal Galeno	1.000	R. Juvenal Galeno
B048697	30732	Rua Pianista Isnar Mariano	0.750	Rua Pianista Ismar Mariano
B048699	30732	Rua Pianista Isnar Mariano	0.750	Rua Pianista Ismar Mariano
B049008D	50822	Avenida Pernambuco	1.000	Avenida Pernambuco
B049017D	58190	Rua Rio Juruena	1.000	Rua Rio Juruena
B049052D	54038	Rua São Bento do Una	1.000	Rua Sao Bento Do Una
B049117	39004	Rua São Vicente	1.000	Rua Sao Vicente
B049118	39004	Rua São Vicente	1.000	Rua Sao Vicente
B049142	21610	Rua Engenho Bela Vida	1.000	Rua Engenho Bela Vida
B049198	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B049199	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B049200	4030	Rua Santo Amaro	1.000	Rua Santo Amaro
B049226	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049330	81000	Rua Ibiracu	1.000	Rua Ibiracu
B049331	81000	Rua Ibiracu	1.000	Rua Ibiracu
B049364	90646	Rua Entremontes	1.000	Rua Entremontes
B049394	46337	Rua das Ninfas	1.000	Rua das Ninfas
B049417	41033	Rua Mâncio Lima	1.000	Rua Mancio Lima
B049419	41033	Rua Mâncio Lima	1.000	Rua Mancio Lima
B049536	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049537	98833	Rua Bom Sossego	1.000	Rua Do Sossego
B049538	98833	Rua Bom Sossego	1.000	Rua Do Sossego
B049539	25135	Rua Francisco de Barros Barreto	1.000	Rua Barros Barreto
B049540	44490	Rua Miraluz	1.000	Rua Miraluz
B049541	67903	Rua Guimarânia	1.000	Rua Guimarânia
B049542	25135	Rua Francisco de Barros Barreto	1.000	Rua Barros Barreto
B049543	47015	Rua Numa Pompilho	1.000	Rua Numa Pompilho
B049550	54267	Avenida da Saudade	1.000	Avenida da Saudade
B049551	17060	Rua Coelho Leite	1.000	Rua Coelho Leite
B049552	17060	Rua Coelho Leite	1.000	Rua Coelho Leite
B049553	17060	Rua Coelho Leite	1.000	Rua Coelho Leite
B049554	98833	Rua Bom Sossego	1.000	Rua Do Sossego
B049555	87416	Rua Treze de Maio	1.000	Rua Treze De Maio
B049556	87416	Rua Treze de Maio	1.000	Rua Treze De Maio
B049557	52000	Rua do Pombal	1.000	Rua Do Pombal
B049561	52000	Rua do Pombal	1.000	Rua Do Pombal
B049565	3620	Rua Alvares de Azevedo	1.000	Rua Alvares de Azevedo
B049566	34622	Rua Major Joaquim Cavalcanti	0.667	Rua Democrito Cavalcante
B049568	34622	Rua Major Joaquim Cavalcanti	0.667	Rua Democrito Cavalcante
B049579	33405	Avenida João de Barros	1.000	Avenida João de Barros
B049582	33405	Avenida João de Barros	1.000	Avenida João de Barros
B049583	124460	Viaduto da Avenida Visconde de São Leopoldo	0.667	Avenida Visconde de Suasuna
B049584	56286	Avenida Visconde de Suassuna	1.000	Avenida Visconde De Suassuna
B049585	8192	Rua Arquimedes de Oliveira	1.000	Rua Arquimedes De Oliveira
B049590	21962	Rua Engenho Jiqui	1.000	Rua Engenho Jiqui
B049591	2666	Rua Alice Milet Moraes	1.000	Rua Alice Milet Moraes
B049592	60291	Rua Tauá	1.000	Rua Taua
B049595	34789	Rua Joaquim Rabelo	1.000	Rua Joaquim Rabelo
B049597	16675	Rua Chile	1.000	Rua Chile
B049598	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049599	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049599D	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049618	57061	Estrada dos Remédios	1.000	Estrada Dos Remedios
B049629	37591	Rua Major Justino da Silveira	1.000	R. Maj. Justino Da Silveira
B049633	65684	Rua Sargento Wolff	1.000	Rua Sargento Wolff
B049633D	65684	Rua Sargento Wolff	1.000	Rua Sargento Wolff
B049634	65684	Rua Sargento Wolff	1.000	Rua Sargento Wolff
B049635	34983	Rua Joinvile	1.000	R. Joinvile
B049636	34983	Rua Joinvile	1.000	R. Joinvile
B049637	24724	Rua Florentino Olímpio dos Santos	1.000	R. Florentino Olimpio Dos Santos
B049638	24724	Rua Florentino Olímpio dos Santos	1.000	R. Florentino Olimpio Dos Santos
B049640	24724	Rua Florentino Olímpio dos Santos	1.000	R. Florentino Olimpio Dos Santos
B049643	124974	Rua coronel Ivan Rui de Oliveira	1.000	R. Cel. Oliveira
B049644	66591	Rua Jandaia	1.000	R. Jandaia
B049645	36951	Rua Joselândia	1.000	R. Joselandia
B049650	36323	Rua José Moreira Reis	1.000	R. Jose Moreira Reis
B049664	33014	Rua dos Prazeres	1.000	Rua Dos Prazeres
B049665	33014	Rua dos Prazeres	1.000	Rua Dos Prazeres
B049666	43141	Rua Major Mário Portela	1.000	R. Maj. Mario Portela
B049667	43141	Rua Major Mário Portela	1.000	R. Maj. Mario Portela
B049675	41122	Travessa Estrada do Bongi	1.000	Estr. Do Bongi
B049678	27960	Rua João Júlio Protetor	1.000	R. Joao Julio Protetor
B049679	27960	Rua João Júlio Protetor	1.000	R. Joao Julio Protetor
B049682	60453	Rua Tejucupapo	1.000	R. Tejucupapo
B049684	60453	Rua Tejucupapo	1.000	R. Tejucupapo
B049685	60453	Rua Tejucupapo	1.000	R. Tejucupapo
B049696	16756	Avenida Central	1.000	Avenida Central
B049701	35971	Avenida José Gonçalves de Medeiros	1.000	Avenida José Gonçalves De Medeiros
B049702	23485	Rua Senador Fábio de Barros	1.000	Rua Senador Fábio de Barros
B049703	17680	Rua Correia de Araújo	1.000	Rua Correia De Araújo
B049705	17680	Rua Correia de Araújo	1.000	Rua Correia De Araújo
B049711	17680	Rua Correia de Araújo	1.000	Rua Correia De Araújo
B049714	38466	Rua Ledinha	1.000	Rua Ledinha
B049755	96962	Rua Mário Albuquerque Cavalcante	1.000	Rua Mário Albuquerque Cavalcante
B049779	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049780	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049782	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049783	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049783D	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049784	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049785	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049786	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049787	8664	Avenida Embaixador Assis Chateaubriand	1.000	Avenida Embaixador Assis Chateaubriand
B049789	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049790	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049791	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049792	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049792D	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049793	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049793D	81523	Estrada dos Macacos	1.000	Estrada Dos Macacos
B049816	32956	Rua Jener de Souza	1.000	Rua Jener de Souza
B049816D	32956	Rua Jener de Souza	1.000	Rua Jener de Souza
B049817	32956	Rua Jener de Souza	1.000	Rua Jener de Souza
B049819D	1155	Avenida Governador Agamenon Magalhães	1.000	Avenida Governador Agamenon Magalhães
B049829	87416	Rua Treze de Maio	1.000	Rua Treze De Maio
B049829D	87416	Rua Treze de Maio	1.000	Rua Treze De Maio
B049841	8923	Rua Bacharel Augusto Genuino Albuquerque	1.000	Rua Bacharel Augusto Genuino Albuquerque
B049842	3840	Rua Amadeu Carmo Ferreira	1.000	Rua Amadeu Carmo Ferreira
B049843	3840	Rua Amadeu Carmo Ferreira	1.000	Rua Amadeu Carmo Ferreira
B049843D	3840	Rua Amadeu Carmo Ferreira	1.000	Rua Amadeu Carmo Ferreira
