type,geometry.type,geometry.coordinates,properties.id,properties.status_type,properties.status_value,properties.length,properties.city_id,properties.osm_id,properties.name,properties.pdc_typology,properties.cycleway_typology
Feature,LineString,"-34.90979,-8.03623,-34.90957,-8.03598,-34.90947,-8.03586,-34.90921,-8.03557,-34.9092,-8.03555,-34.90905,-8.03541,-34.90888,-8.03528,-34.90872,-8.03518,-34.90868,-8.03516,-34.90858,-8.0351,-34.90829,-8.03494,-34.90818,-8.03486,-34.90814,-8.03484",2267,pdc_nao_realizado,0.12083632542495264,0.12083632542495264,2611606,way/135321874,Rua João Tude de Melo,Ciclovia,none
Feature,LineString,"-34.90976,-8.03636,-34.90968,-8.03635,-34.9096,-8.03636,-34.90953,-8.03638,-34.90947,-8.03641,-34.9094,-8.03647,-34.90934,-8.03656,-34.9093,-8.03666,-34.90927,-8.03674,-34.90927,-8.03682,-34.90927,-8.0369,-34.9093,-8.03698,-34.90934,-8.03706,-34.90943,-8.03721",2268,pdc_nao_realizado,0.06653169039479997,0.06653169039479997,2611606,way/135321875,Praça Manoel Markman,Ciclovia,none
Feature,LineString,"-34.90349,-8.03322,-34.90344,-8.03319,-34.90321,-8.03302,-34.90297,-8.03285,-34.90295,-8.03283,-34.90277,-8.03263,-34.90263,-8.03243,-34.90254,-8.03226,-34.90243,-8.03207,-34.90242,-8.03205,-34.90225,-8.03171,-34.90211,-8.03145,-34.90201,-8.03131,-34.90187,-8.03109,-34.90181,-8.031,-34.90163,-8.03077,-34.90158,-8.03072,-34.90136,-8.03051,-34.90097,-8.03019,-34.90057,-8.02984,-34.90051,-8.02978,-34.90043,-8.0297",2269,pdc_nao_realizado,0.26198584702405886,0.26198584702405886,2611606,way/198109567,Rua Cônego Barata,Ciclovia,none
Feature,LineString,"-34.90561,-8.03392,-34.90506,-8.03373,-34.90489,-8.03368,-34.90477,-8.03364,-34.90475,-8.03364,-34.90456,-8.03359,-34.90445,-8.03355,-34.90428,-8.03351,-34.90387,-8.03338,-34.90366,-8.0333,-34.90357,-8.03327,-34.90349,-8.03322",2270,pdc_nao_realizado,0.12307469325103496,0.12307469325103496,2611606,way/200622557,Rua Padre Roma,Ciclovia,none
Feature,LineString,"-34.90043,-8.0297,-34.90034,-8.02963",2271,pdc_nao_realizado,0.0062386488172917805,0.0062386488172917805,2611606,way/305934833,Rua Cônego Barata,Ciclovia,none
Feature,LineString,"-34.90048,-8.02953,-34.90056,-8.02961",2272,pdc_nao_realizado,0.0066111776127950545,0.0066111776127950545,2611606,way/305934834,Rua Cônego Barata,Ciclovia,none
Feature,LineString,"-34.90878,-8.04103,-34.90866,-8.04135,-34.90859,-8.04157,-34.90853,-8.04175,-34.90847,-8.04198,-34.90845,-8.04208",2273,pdc_nao_realizado,0.061566799020539784,0.061566799020539784,2611606,way/318094685,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.90869,-8.04102,-34.90876,-8.04082,-34.90878,-8.04074,-34.90882,-8.04063,-34.90889,-8.04042,-34.90891,-8.04036,-34.90904,-8.03997,-34.90911,-8.03972,-34.90925,-8.03932,-34.90931,-8.03914,-34.90937,-8.039",2274,pdc_nao_realizado,0.11820896560002778,0.11820896560002778,2611606,way/318094686,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.90947,-8.03904,-34.90933,-8.03945,-34.90908,-8.04024,-34.90894,-8.0406,-34.90878,-8.04103",2275,pdc_nao_realizado,0.11700682310274695,0.11700682310274695,2611606,way/370351683,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.89806,-8.02685,-34.89812,-8.02695,-34.89816,-8.02702,-34.89825,-8.02715,-34.89852,-8.02744,-34.89855,-8.02748,-34.89885,-8.02782,-34.89913,-8.02811,-34.89959,-8.02853,-34.90007,-8.02909,-34.90033,-8.02939,-34.90043,-8.02948,-34.90048,-8.02953",2276,pdc_nao_realizado,0.20027420163773768,0.20027420163773768,2611606,way/382147743,Estrada Velha de Água Fria,Ciclovia,none
Feature,LineString,"-34.90592,-8.03393,-34.90585,-8.03393,-34.90561,-8.03392",2277,pdc_nao_realizado,0.016937526110259758,0.016937526110259758,2611606,way/766721303,Rua Padre Roma,Ciclovia,none
Feature,LineString,"-34.90707,-8.04596,-34.90726,-8.04538,-34.90734,-8.04514,-34.90746,-8.04477,-34.90749,-8.04469,-34.90756,-8.04446,-34.90758,-8.0444,-34.9076,-8.04435,-34.90767,-8.04412,-34.90778,-8.04379,-34.90788,-8.04349,-34.90791,-8.0434,-34.90804,-8.04301,-34.90813,-8.04273,-34.90817,-8.04261",2278,pdc_nao_realizado,0.39197975485267245,0.39197975485267245,2611606,way/816364137,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.90751,-8.03324,-34.90756,-8.03326,-34.90762,-8.03329",2279,pdc_nao_realizado,0.006306028683827396,0.006306028683827396,2611606,way/887538497,Rua Sebastião Malta Arcoverde,Ciclovia,none
Feature,LineString,"-34.90762,-8.03329,-34.9078,-8.03353,-34.90816,-8.034",2280,pdc_nao_realizado,0.049339815164642156,0.049339815164642156,2611606,way/887538499,Rua Sebastião Malta Arcoverde,Ciclovia,none
Feature,LineString,"-34.90816,-8.034,-34.90824,-8.03411,-34.90837,-8.0343,-34.90852,-8.0345,-34.90854,-8.03453",2281,pdc_nao_realizado,0.03620089186572444,0.03620089186572444,2611606,way/894427670,Rua Sebastião Malta Arcoverde,Ciclovia,none
Feature,LineString,"-34.90999,-8.0362,-34.91012,-8.03635,-34.91032,-8.03655",2282,pdc_nao_realizado,0.026682546884972548,0.026682546884972548,2611606,way/965664755,Rua João Tude de Melo,Ciclovia,none
Feature,LineString,"-34.90034,-8.02963,-34.9003,-8.02958,-34.90012,-8.02933,-34.89994,-8.02913",2283,pdc_nao_realizado,0.035424139840258204,0.035424139840258204,2611606,way/966016819,Estrada Velha de Água Fria,Ciclovia,none
Feature,LineString,"-34.89846,-8.02751,-34.89826,-8.0273,-34.89812,-8.02716,-34.89804,-8.02706,-34.89801,-8.02702,-34.89793,-8.0269",2284,pdc_nao_realizado,0.044545378480219736,0.044545378480219736,2611606,way/966017701,Estrada Velha de Água Fria,Ciclovia,none
Feature,LineString,"-34.90817,-8.04261,-34.90829,-8.04226,-34.90836,-8.04205,-34.90846,-8.04174,-34.90853,-8.04152,-34.90856,-8.04142,-34.9086,-8.04132,-34.90864,-8.04119,-34.90869,-8.04102",2285,pdc_nao_realizado,0.09319538573122152,0.09319538573122152,2611606,way/967665648,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.90355,-8.03314,-34.90362,-8.03318,-34.90367,-8.0332",2286,pdc_nao_realizado,0.007302437047391647,0.007302437047391647,2611606,way/968212315,Rua Padre Roma,Ciclovia,none
Feature,LineString,"-34.90845,-8.04208,-34.90845,-8.04227,-34.90846,-8.04239,-34.90848,-8.0425,-34.90853,-8.04264",2287,pdc_nao_realizado,0.031418213578991466,0.031418213578991466,2611606,way/1183832901,Rua Professor Trajano de Mendonça,Ciclovia,none
Feature,LineString,"-34.90667,-8.04717,-34.90678,-8.04685,-34.90688,-8.04655,-34.90707,-8.04596",2288,pdc_nao_realizado,0.14138246996399528,0.14138246996399528,2611606,way/1183832902,Rua José Bonifácio,Ciclovia,none
Feature,LineString,"-34.88302,-8.02427,-34.88301,-8.02432",2289,pdc_nao_realizado,0.005774754284694893,0.005774754284694893,2611606,way/132398377,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.8827,-8.02538,-34.88285,-8.02475,-34.88286,-8.0247",2290,pdc_nao_realizado,0.07782629389760032,0.07782629389760032,2611606,way/132398378,Rua Jerônimo Vilela,Ciclovia,none
Feature,LineString,"-34.88351,-8.0224,-34.88346,-8.02248,-34.88343,-8.02252,-34.88338,-8.02265,-34.88332,-8.02289,-34.88332,-8.02291,-34.88303,-8.02421,-34.88302,-8.02427",2291,pdc_nao_realizado,0.21609809004336156,0.21609809004336156,2611606,way/132398379,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88295,-8.02425,-34.88318,-8.02323,-34.88328,-8.02272,-34.88332,-8.02261,-34.88334,-8.02254,-34.88336,-8.02251,-34.88338,-8.02247,-34.88341,-8.02243",2292,pdc_nao_realizado,0.20878207563620355,0.20878207563620355,2611606,way/132398382,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88953,-8.02026,-34.8892,-8.02037,-34.88881,-8.02052,-34.88828,-8.02073,-34.88808,-8.02081,-34.88801,-8.02083,-34.88753,-8.02102,-34.88726,-8.02113,-34.88713,-8.02118,-34.88696,-8.02124,-34.88649,-8.02142,-34.88617,-8.02154,-34.88592,-8.02162,-34.88574,-8.02169,-34.88527,-8.02184,-34.88517,-8.02187,-34.88497,-8.02193,-34.88453,-8.02208,-34.88442,-8.02212,-34.88429,-8.02216,-34.88422,-8.02218,-34.88417,-8.0222,-34.88391,-8.02228,-34.88367,-8.02235,-34.88356,-8.02238,-34.88351,-8.0224,-34.88341,-8.02243",2293,pdc_nao_realizado,0.7157765525079863,0.7157765525079863,2611606,way/132398393,Rua da Regeneração,Ciclovia,none
Feature,LineString,"-34.89212,-8.01921,-34.89256,-8.019",2294,pdc_nao_realizado,0.053474062516829485,0.053474062516829485,2611606,way/132398666,Rua da Regeneração,Ciclovia,none
Feature,LineString,"-34.89212,-8.01921,-34.89166,-8.01939,-34.89111,-8.01962,-34.89063,-8.01981,-34.89026,-8.01996,-34.8901,-8.02003,-34.88999,-8.02008,-34.88953,-8.02026",2295,pdc_nao_realizado,0.30824311743796684,0.30824311743796684,2611606,way/132398669,Rua da Regeneração,Ciclovia,none
Feature,LineString,"-34.89304,-8.01878,-34.89337,-8.01858",2296,pdc_realizado_nao_designado,0.041834366456187634,0.041834366456187634,2611606,way/142229290,Rua da Regeneração,Ciclovia,Ciclofaixa
Feature,LineString,"-34.88292,-8.02473,-34.88284,-8.02511,-34.88277,-8.02541",2297,pdc_nao_realizado,0.07763422680045223,0.07763422680045223,2611606,way/318121912,Rua Jerônimo Vilela,Ciclovia,none
Feature,LineString,"-34.88286,-8.0247,-34.88288,-8.02462",2298,pdc_nao_realizado,0.009465298920494468,0.009465298920494468,2611606,way/318121913,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88294,-8.0243,-34.88295,-8.02425",2299,pdc_nao_realizado,0.005964835533301359,0.005964835533301359,2611606,way/753012503,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88301,-8.02432,-34.88294,-8.02464",2300,pdc_nao_realizado,0.03625006534663861,0.03625006534663861,2611606,way/753012504,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88288,-8.02462,-34.88294,-8.0243",2301,pdc_nao_realizado,0.0360072748663513,0.0360072748663513,2611606,way/753012505,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.88294,-8.02464,-34.88292,-8.02473",2302,pdc_nao_realizado,0.010071905603087829,0.010071905603087829,2611606,way/753012506,Rua Desenhista Eulino Santos,Ciclovia,none
Feature,LineString,"-34.89256,-8.019,-34.89265,-8.01896,-34.89286,-8.01885,-34.89304,-8.01878",2303,pdc_realizado_nao_designado,0.05942252864932493,0.05942252864932493,2611606,way/754047612,Rua da Regeneração,Ciclovia,Ciclofaixa
Feature,LineString,"-34.88295,-8.02425,-34.88302,-8.02427",2304,pdc_realizado_nao_designado,0.0038092269337105266,0.0038092269337105266,2611606,way/135138772,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.88799,-8.02709,-34.88861,-8.02732,-34.88911,-8.02745,-34.88914,-8.02746,-34.88955,-8.02753,-34.88968,-8.02754,-34.88989,-8.02755,-34.89047,-8.02758",2305,pdc_realizado_nao_designado,0.1403133138409733,0.1403133138409733,2611606,way/135143520,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.8959,-8.02757,-34.89617,-8.02742,-34.89707,-8.02694,-34.8975,-8.02674,-34.89758,-8.02671,-34.89778,-8.02662",2306,pdc_realizado_nao_designado,0.11646921766411043,0.11646921766411043,2611606,way/135143523,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.8989,-8.02653,-34.89859,-8.02664,-34.89829,-8.02676,-34.89806,-8.02685",2307,pdc_realizado_nao_designado,0.049485944395576326,0.049485944395576326,2611606,way/135143529,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89816,-8.02651,-34.89843,-8.02641,-34.89881,-8.02626,-34.89897,-8.02623,-34.8991,-8.02622,-34.89928,-8.02621,-34.89943,-8.02621,-34.89991,-8.02621,-34.90112,-8.02625,-34.90121,-8.02625,-34.90156,-8.02626,-34.90175,-8.02627,-34.9022,-8.02628,-34.90294,-8.0263,-34.90318,-8.0263,-34.90345,-8.02629,-34.90368,-8.02626,-34.90394,-8.0262,-34.90403,-8.02617,-34.90424,-8.0261,-34.90428,-8.02609",2308,pdc_realizado_nao_designado,0.34140816531236023,0.34140816531236023,2611606,way/142612998,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.88286,-8.0247,-34.88203,-8.02429,-34.88121,-8.02391,-34.88078,-8.02369,-34.88042,-8.02349,-34.87887,-8.02266,-34.87849,-8.02246",2309,pdc_realizado_nao_designado,0.2712374298816276,0.2712374298816276,2611606,way/222825609,Rua Visconde Mamanguape,Ciclovia,Ciclofaixa
Feature,LineString,"-34.87555,-8.02028,-34.87578,-8.02042,-34.87621,-8.02071,-34.87643,-8.02084,-34.87668,-8.02099,-34.87694,-8.02114,-34.8772,-8.02129,-34.87748,-8.02146,-34.87774,-8.0216,-34.878,-8.02174,-34.87831,-8.02192",2310,pdc_realizado_nao_designado,0.17755889911025707,0.17755889911025707,2611606,way/242552660,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.87865,-8.02211,-34.8788,-8.0222,-34.87908,-8.02235,-34.87938,-8.02251,-34.87942,-8.02253,-34.87953,-8.02258",2311,pdc_realizado_nao_designado,0.0549391816759551,0.0549391816759551,2611606,way/242552953,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.90434,-8.02638,-34.90425,-8.0264,-34.90368,-8.02654,-34.90356,-8.02657,-34.90333,-8.02659,-34.90301,-8.02661,-34.90271,-8.02659,-34.90196,-8.02655,-34.90163,-8.02654,-34.90154,-8.02654,-34.90134,-8.02653,-34.90076,-8.02652,-34.89935,-8.02648,-34.89918,-8.02648,-34.8989,-8.02653",2312,pdc_realizado_nao_designado,0.30121441153462714,0.30121441153462714,2611606,way/305934826,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.88302,-8.02427,-34.88416,-8.02477,-34.885,-8.02523,-34.88509,-8.02528,-34.88536,-8.02543,-34.88562,-8.02556,-34.88591,-8.02575,-34.88613,-8.02593,-34.8869,-8.02645,-34.88754,-8.02686,-34.88799,-8.02709",2313,pdc_realizado_nao_designado,0.31643650988285865,0.31643650988285865,2611606,way/318121911,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89518,-8.02826,-34.89506,-8.02825",2314,pdc_realizado_nao_designado,0.00650516885170583,0.00650516885170583,2611606,way/318895503,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.8948,-8.02824,-34.8943,-8.0282,-34.89407,-8.02817,-34.89353,-8.02812,-34.89317,-8.02809,-34.89312,-8.02809,-34.89291,-8.02808",2315,pdc_realizado_nao_designado,0.10425235179499279,0.10425235179499279,2611606,way/318895504,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89806,-8.02685,-34.89793,-8.0269,-34.89775,-8.02698,-34.89729,-8.02721,-34.89663,-8.02756,-34.8961,-8.02784,-34.8958,-8.02799,-34.8955,-8.02812,-34.89532,-8.0282,-34.89518,-8.02826",2316,pdc_realizado_nao_designado,0.17712990613545868,0.17712990613545868,2611606,way/382147744,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89296,-8.02776,-34.89382,-8.02783,-34.89448,-8.02787,-34.89498,-8.02791,-34.89511,-8.02791,-34.89513,-8.02791,-34.89515,-8.02791,-34.89525,-8.02788,-34.89538,-8.02783,-34.89558,-8.02775,-34.8959,-8.02757",2317,pdc_realizado_nao_designado,0.16650719526385202,0.16650719526385202,2611606,way/382147746,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.8892,-8.02783,-34.88917,-8.02783,-34.88915,-8.02783,-34.88882,-8.02779,-34.88851,-8.02773,-34.88828,-8.02768,-34.88803,-8.0276,-34.88772,-8.02745,-34.88737,-8.02724,-34.88655,-8.0267,-34.88624,-8.02647,-34.88603,-8.02632,-34.88561,-8.02604,-34.88519,-8.02577,-34.88487,-8.02561,-34.8835,-8.02498,-34.88311,-8.02481,-34.88292,-8.02473,-34.88286,-8.0247",2318,pdc_realizado_nao_designado,0.3938870770517894,0.3938870770517894,2611606,way/382147747,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.90512,-8.02641,-34.90512,-8.02636,-34.90512,-8.02633,-34.90512,-8.02632,-34.90511,-8.02631,-34.90511,-8.0263,-34.9051,-8.02629,-34.90509,-8.02629,-34.90505,-8.02627",2319,pdc_nao_realizado,0.009887323534499164,0.009887323534499164,2611606,way/447028276,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90531,-8.02597,-34.90544,-8.026",2320,pdc_nao_realizado,0.007388172540108307,0.007388172540108307,2611606,way/475315976,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90576,-8.02611,-34.90545,-8.0263",2321,pdc_nao_realizado,0.019895864447140088,0.019895864447140088,2611606,way/653570590,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90545,-8.0263,-34.90537,-8.02629,-34.90528,-8.02628",2322,pdc_nao_realizado,0.00951294541277104,0.00951294541277104,2611606,way/653570591,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.8753,-8.02015,-34.87519,-8.02008",2323,pdc_realizado_nao_designado,0.007443299116288338,0.007443299116288338,2611606,way/656124041,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89047,-8.02758,-34.8915,-8.02765",2324,pdc_realizado_nao_designado,0.05666496721921217,0.05666496721921217,2611606,way/666158441,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.8915,-8.02765,-34.8927,-8.02774,-34.89296,-8.02776",2325,pdc_realizado_nao_designado,0.08060126589011778,0.08060126589011778,2611606,way/666158444,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89291,-8.02808,-34.8907,-8.02795,-34.89,-8.0279,-34.88978,-8.02788,-34.88928,-8.02784",2326,pdc_realizado_nao_designado,0.2004985564748509,0.2004985564748509,2611606,way/723906439,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89482,-8.02824,-34.8948,-8.02824",2327,pdc_realizado_nao_designado,0.0015239448746000841,0.0015239448746000841,2611606,way/753963895,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89506,-8.02825,-34.89482,-8.02824",2328,pdc_realizado_nao_designado,0.012863816058411897,0.012863816058411897,2611606,way/753963896,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.87849,-8.02246,-34.87839,-8.0224,-34.87764,-8.02194,-34.87729,-8.02174,-34.87699,-8.02157,-34.87638,-8.02124,-34.87585,-8.02094,-34.87556,-8.02078,-34.87528,-8.02062,-34.87486,-8.02038,-34.87472,-8.02031,-34.87461,-8.02025,-34.87452,-8.02022,-34.87445,-8.02021,-34.87437,-8.0202,-34.87433,-8.02021,-34.87428,-8.02022,-34.87351,-8.02047",2329,pdc_realizado_nao_designado,0.3094042298478996,0.3094042298478996,2611606,way/762739492,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.87831,-8.02192,-34.87865,-8.02211",2330,pdc_realizado_nao_designado,0.021240965739955934,0.021240965739955934,2611606,way/762739493,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.90544,-8.026,-34.90569,-8.02602",2331,pdc_nao_realizado,0.013896710425393553,0.013896710425393553,2611606,way/815069186,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90544,-8.026,-34.90549,-8.02603,-34.90551,-8.02606,-34.90552,-8.02609,-34.9055,-8.02612",2332,pdc_nao_realizado,0.00898759839186072,0.00898759839186072,2611606,way/815069187,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.89778,-8.02662,-34.89793,-8.02657",2333,pdc_realizado_nao_designado,0.008390823515925684,0.008390823515925684,2611606,way/836834976,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.89793,-8.02657,-34.89816,-8.02651",2334,pdc_realizado_nao_designado,0.01317395575902687,0.01317395575902687,2611606,way/863027568,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.87953,-8.02258,-34.88096,-8.0233,-34.88295,-8.02425",2335,pdc_realizado_nao_designado,0.2101724402651563,0.2101724402651563,2611606,way/899950239,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.90528,-8.02628,-34.90525,-8.02628",2336,pdc_nao_realizado,0.0015083725820563207,0.0015083725820563207,2611606,way/965758772,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.9055,-8.02612,-34.90525,-8.02628",2337,pdc_nao_realizado,0.01668177066922641,0.01668177066922641,2611606,way/1004516864,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90428,-8.02609,-34.90441,-8.02605,-34.90455,-8.02601,-34.90462,-8.026,-34.90474,-8.02596,-34.90479,-8.02595,-34.90497,-8.02593,-34.90506,-8.02594,-34.90519,-8.02595,-34.90531,-8.02597",2338,pdc_nao_realizado,0.05771002821662315,0.05771002821662315,2611606,way/1177330682,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90505,-8.02627,-34.90499,-8.02627,-34.90484,-8.02627,-34.90461,-8.02631,-34.90434,-8.02638",2339,pdc_nao_realizado,0.039946659638091436,0.039946659638091436,2611606,way/1177330683,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.87555,-8.02028,-34.8753,-8.02015",2340,pdc_realizado_nao_designado,0.015515305734292181,0.015515305734292181,2611606,way/1238509972,Avenida Professor José dos Anjos,Ciclovia,Ciclofaixa
Feature,LineString,"-34.90587,-8.02614,-34.90576,-8.02611",2341,pdc_nao_realizado,0.0066360248542683825,0.0066360248542683825,2611606,way/1409389541,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.90525,-8.02628,-34.90516,-8.02627,-34.90505,-8.02627",2342,pdc_nao_realizado,0.010874071917945776,0.010874071917945776,2611606,way/1409389543,Avenida Professor José dos Anjos,Ciclovia,none
Feature,LineString,"-34.8792,-8.00874,-34.87877,-8.00902,-34.87838,-8.00928,-34.87789,-8.0096,-34.8775,-8.00986,-34.87715,-8.01009,-34.87679,-8.01033",2343,pdc_nao_realizado,0.15928186873329606,0.15928186873329606,2609600,way/131355302,Avenida Presidente Kennedy,Ciclovia,none
Feature,LineString,"-34.88532,-8.00529,-34.88518,-8.00537,-34.88511,-8.00539",2344,pdc_nao_realizado,0.01278265846882763,0.01278265846882763,2609600,way/131355304,Avenida Presidente Kennedy,Ciclovia,none
Feature,LineString,"-34.88514,-8.00527,-34.88534,-8.00519",2345,pdc_nao_realizado,0.012072834305972667,0.012072834305972667,2609600,way/131355306,Avenida Presidente Kennedy,Ciclovia,none
Feature,LineString,"-34.86079,-8.0181,-34.86081,-8.01802,-34.86083,-8.01798,-34.86091,-8.01794,-34.861,-8.01788,-34.86105,-8.01789,-34.86115,-8.01783,-34.86119,-8.0178,-34.86129,-8.01774,-34.86131,-8.0177,-34.8614,-8.01765,-34.86146,-8.01762,-34.86155,-8.01762",2346,pdc_nao_realizado,0.10617136143407076,0.10617136143407076,2609600,way/135488942,Rua Doutor Sérgio Loreto,Ciclovia,none
Feature,LineString,"-34.86155,-8.01762,-34.86172,-8.01751,-34.86239,-8.01708",2347,pdc_nao_realizado,0.10979762448316094,0.10979762448316094,2609600,way/135488944,Rua Doutor Sérgio Loreto,Ciclovia,none
Feature,LineString,"-34.86545,-8.01499,-34.86547,-8.01498,-34.86553,-8.01499,-34.86557,-8.01499,-34.86561,-8.01498,-34.86565,-8.01496,-34.86591,-8.01481,-34.86597,-8.01478",2348,pdc_nao_realizado,0.06359747960941659,0.06359747960941659,2609600,way/136038482,Rua Austro Costa,Ciclovia,none
Feature,LineString,"-34.87202,-8.01073,-34.87027,-8.01186,-34.86905,-8.01262,-34.86884,-8.01275",2349,pdc_nao_realizado,0.41615842560381244,0.41615842560381244,2609600,way/136038770,Rua Professor Dionísio Maciel Monteiro,Ciclovia,none
Feature,LineString,"-34.86837,-8.0127,-34.86816,-8.01268,-34.86804,-8.01269,-34.86793,-8.01272,-34.86782,-8.01276,-34.86758,-8.0129,-34.8674,-8.01301,-34.86731,-8.01306,-34.86702,-8.01323,-34.86694,-8.01325,-34.86688,-8.01326,-34.86681,-8.01326",2350,pdc_nao_realizado,0.18760639262472492,0.18760639262472492,2609600,way/136038795,Rua Professor Dionísio Maciel Monteiro,Ciclovia,none
Feature,LineString,"-34.87202,-8.01073,-34.87236,-8.01051,-34.87286,-8.01018,-34.87315,-8.00999,-34.87333,-8.00987,-34.87383,-8.00954,-34.87431,-8.00923,-34.87441,-8.00917,-34.87488,-8.00886,-34.87537,-8.00855",2351,pdc_nao_realizado,0.4409375704558942,0.4409375704558942,2609600,way/136159453,Avenida José Coriolano,Ciclovia,none
Feature,LineString,"-34.87657,-8.01037,-34.87622,-8.00983,-34.87587,-8.00929,-34.87537,-8.00855",2352,pdc_nao_realizado,0.2424340449392306,0.2424340449392306,2609600,way/136385688,Rua Maria Sodré da Mota,Ciclovia,none
Feature,LineString,"-34.8661,-8.01426,-34.86614,-8.01412,-34.86618,-8.01396,-34.86622,-8.01378,-34.86623,-8.01365,-34.86623,-8.01353,-34.8659,-8.01309,-34.86521,-8.01195",2353,pdc_nao_realizado,0.29158428277969844,0.29158428277969844,2609600,way/646632251,Rua Dom Sebastião Leme,Ciclovia,none
Feature,LineString,"-34.86871,-8.01284,-34.86868,-8.0128,-34.86865,-8.01277,-34.86858,-8.01273,-34.86848,-8.01271,-34.86837,-8.0127",2354,pdc_nao_realizado,0.0430753783465747,0.0430753783465747,2609600,way/646638517,Rua Professor Dionísio Maciel Monteiro,Ciclovia,none
Feature,LineString,"-34.86884,-8.01275,-34.86871,-8.01284",2355,pdc_nao_realizado,0.01791199355100073,0.01791199355100073,2609600,way/646638518,Rua Professor Dionísio Maciel Monteiro,Ciclovia,none
Feature,LineString,"-34.86597,-8.01478,-34.8661,-8.01426",2356,pdc_nao_realizado,0.06031624107109751,0.06031624107109751,2609600,way/698129083,Rua Dom Sebastião Leme,Ciclovia,none
Feature,LineString,"-34.87936,-8.00853,-34.88003,-8.00811,-34.88013,-8.00805,-34.88027,-8.00796,-34.88036,-8.0079,-34.88042,-8.00786",2357,pdc_nao_realizado,0.06928385442646343,0.06928385442646343,2609600,way/776504668,Avenida Presidente Kennedy,Ciclovia,none
