id,code,name_concatenated,official_name,short_name,pavement_code,pavement_description
5845,48470,RUA DR PAES DE MELO,Rua Dr Paes de Melo,R. Dr Paes de Melo,S,Via Pavimentada
511,49743,RUA DR PAULO CORREIA,Rua Dr Paulo Correia,R. Dr Paulo Correia,S,Via Pavimentada
9366,85405,RUA DR PAULO DE BIASE,Rua Dr Paulo de Biase,R. Dr Paulo de Biase,P,Via Parcialmente Pavimentada
5440,44750,RUA DR PAULO JACINTO,Rua Dr Paulo Jacinto,R. Dr Paulo Jacinto,N,Via Não Pavimentada
5996,49824,RUA DR PAULO RAMOS,Rua Dr Paulo Ramos,R. Dr Paulo Ramos,S,Via Pavimentada
6230,52060,RUA DR PEDRO CAMELO,Rua Dr Pedro Camelo,R. Dr Pedro Camelo,S,Via Pavimentada
6033,50164,RUA DR PEDRO CORREA,Rua Dr Pedro Corrêa,R. Dr Pedro Correa,S,Via Pavimentada
6049,50326,RUA DR PEDRO DE MELLO CAHU,Rua Dr Pedro de Mello Cahú,R. Dr Pedro de Mello Cahú,S,Via Pavimentada
6043,50270,RUA DR PEDRO LUIZ OSORIO,Rua Dr Pedro Luiz Osório,R. Dr Pedro Luiz Osorio,S,Via Pavimentada
8936,80063,RUA DR PEDRO MOSCOSO,Rua Dr Pedro Moscoso,R. Dr Pedro Moscoso,S,Via Pavimentada
9458,86347,RUA DR PELAGIO SILVEIRA,Rua Dr Pelagio da Silveira,R. Dr Pelagio da Silveira,N,Via Não Pavimentada
6091,50750,RUA DR PEREIRA DA SILVA,Rua Dr Pereira da Silva,R. Dr Pereira da Silva,P,Via Parcialmente Pavimentada
6099,50830,RUA DR PERNAMBUCO,Rua Dr Pernambuco,R. Dr Pernambuco,N,Via Não Pavimentada
6269,52272,RUA DR PORTO,Rua Dr Porto,R. Dr Porto,N,Via Não Pavimentada
6716,56529,RUA DR RAIMUNDO CAVALCANTI UCHOA,Rua Dr Raimundo Cavalcanti Uchôa,R. Dr Raimundo Cavalcanti Uchoa,N,Via Não Pavimentada
6741,56774,RUA DR RAUL LAFAYETTE,Rua Dr Raul Lafayette,R. Dr Raul Lafayette,S,Via Pavimentada
10185,96334,RUA DR RINALDO VICTOR FERNANDES,Rua Dr Rinaldo Victor Fernandes,R. Dr Rinaldo Victor Fernandes,S,Via Pavimentada
6344,52884,RUA DR ROBENILDO ROCHA LEAO,Rua Dr Robenildo Rocha Leão,R. Dr Robenildo Rocha Leao,N,Via Não Pavimentada
6374,53252,RUA DR SABINO PINHO,Rua Dr Sabino Pinho,R. Dr Sabino Pinho,S,Via Pavimentada
9332,84786,RUA DR SALOMAO KELNER,Rua Dr Salomão Kelner,R. Dr Salomao Kelner,S,Via Pavimentada
6415,53660,RUA DR SAMUEL HARDMAN C DE ALBUQUERQUE,Rua Dr Samuel Hardman Cavalcanti de Albuquerque,R. Dr Samuel Hardman Cavalcanti de Albuquerque,S,Via Pavimentada
6416,53678,RUA DR SAMUEL LINS,Rua Dr Samuel Lins,R. Dr Samuel Lins,N,Via Não Pavimentada
6491,54313,RUA DR SAULO SUASSUNA,Rua Dr Saulo Suassuna,R. Dr Saulo Suassuna,P,Via Parcialmente Pavimentada
6493,54330,RUA DR SEABRA,Rua Dr Seabra,R. Dr Seabra,P,Via Parcialmente Pavimentada
7962,68551,RUA DR SEBASTIAO DE SOUZA,Rua Dr Sebastião de Souza,R. Dr Sebastiao de Souza,N,Via Não Pavimentada
6511,54470,RUA DR SEBASTIAO LINS,Rua Dr Sebastião Lins,R. Dr Sebastiao Lins,S,Via Pavimentada
6589,55174,RUA DR SEVERINO JATOBA,Rua Dr Severino Jatobá,R. Dr Severino Jatoba,P,Via Parcialmente Pavimentada
9534,87289,RUA DR SEVERINO MAGALHAES,Rua Dr Severino Magalhães,R. Dr Severino Magalhães,N,Via Não Pavimentada
6595,55220,RUA DR SEVERINO PINHEIRO,Rua Dr Severino Pinheiro,R. Dr Severino Pinheiro,S,Via Pavimentada
6604,55328,RUA DR SILVA FERREIRA,Rua Dr Silva Ferreira,R. Dr Silva Ferreira,S,Via Pavimentada
6605,55344,RUA DR SILVA FILHO,Rua Dr Silva Filho,R. Dr Silva Filho,S,Via Pavimentada
6272,52302,RUA DR SINESIO DE MEDEIROS CORREIA,Rua Dr Sinésio de Medeiros Correia,R. Dr Sinésio de Medeiros Correia,S,Via Pavimentada
6667,56057,RUA DR SOLANO CARNEIRO DA CUNHA,Rua Dr Solano Carneiro da Cunha,R. Dr Solano Carneiro da Cunha,P,Via Parcialmente Pavimentada
7119,60470,RUA DR TELESPHORO FRAGOSO,Rua Dr Telesphoro Fragoso,R. Dr Telesphoro Fragoso,S,Via Pavimentada
7218,61565,RUA DR TRINDADE HENRIQUE,Rua Dr Trindade Henrique,R. Dr Trindade Henrique,S,Via Pavimentada
249,68640,RUA DR TUBAL URQUIZA VALENCA,Rua Dr Tubal Urquiza Valença,R. Dr Tubal Urquiza Valenca,N,Via Não Pavimentada
9308,84492,RUA DR URBANO VITALINO DE MELO FILHO,Rua Dr Urbano Vitalino de Melo Filho,R. Dr Urbano Vitalino de Melo Filho,S,Via Pavimentada
7407,62685,RUA DR VALDIR PESSOA,Rua Dr Valdir Pessoa,R. Dr Valdir Pessoa,P,Via Parcialmente Pavimentada
7574,64351,RUA DR VICENTE FERREIRA,Rua Dr Vicente Ferreira,R. Dr Vicente Ferreira,S,Via Pavimentada
34,64378,RUA DR VICENTE GOMES,Rua Dr Vicente Gomes,R. Dr Vicente Gomes,S,Via Pavimentada
36,64394,RUA DR VICENTE MEIRA,Rua Dr Vicente Meira,R. Dr Vicente Meira,S,Via Pavimentada
7342,64459,RUA DR VICENTE RABELLO,Rua Dr Vicente Rabello,R. Dr Vicente Rabello,N,Via Não Pavimentada
7626,65030,RUA DR VIRGILIO MOTA,Rua Dr Virgílio Mota,R. Dr Virgilio Mota,S,Via Pavimentada
7634,65102,RUA DR VIRGINIO MARQUES,Rua Dr Virgínio Marques,R. Dr Virginio Marques,S,Via Pavimentada
9293,84271,RUA DR WALDECY,Rua Dr Waldecy,R. Dr Waldecy,N,Via Não Pavimentada
7700,65706,RUA DR ZAMENHOF,Rua Dr Zamenhof,R. Dr Zamenhof,S,Via Pavimentada
2817,20435,RUA DUARTE FILHO,Rua Duarte Filho,R. Duarte Filho,S,Via Pavimentada
2818,20443,RUA DUARTE NUNES LEAO,Rua Duarte Nunes Leão,R. Duarte Nunes Leao,N,Via Não Pavimentada
2820,20460,RUA DUAS BARRAS,Rua Duas Barras,R. Duas Barras,S,Via Pavimentada
7037,59714,RUA DUAS ESTRADAS,Rua Duas Estradas,R. Duas Estradas,X,Não definida
2822,20478,RUA DUERE,Rua Duerê,R. Duere,P,Via Parcialmente Pavimentada
3557,27308,RUA DULCE OLIVEIRA,Rua Dulce Oliveira,R. Dulce Oliveira,N,Via Não Pavimentada
2823,20486,RUA DULCINEIA,Rua Dulcinéia,R. Dulcineia,S,Via Pavimentada
2824,20494,RUA DUMONT,Rua Dumont,R. Dumont,P,Via Parcialmente Pavimentada
2825,20508,RUA DUNAS,Rua Dunas,R. Dunas,S,Via Pavimentada
1611,9458,RUA DUQUE BACELAR,Rua Duque Bacelar,R. Duque Bacelar,P,Via Parcialmente Pavimentada
2313,15911,RUA DUQUE DE CAXIAS,Rua Duque de Caxias,R. Duque de Caxias,S,Via Pavimentada
3082,22942,RUA DUQUE ESTRADA,Rua Duque Estrada,R. Duque Estrada,S,Via Pavimentada
9898,91219,RUA DURANTE,Rua Durante,R. Durante,X,Não definida
2828,20532,RUA DURVAL DE ALMEIDA PEREIRA,Rua Durval de Almeida Pereira,R. Durval de Almeida Pereira,N,Via Não Pavimentada
11863,701505,RUA DURVAL GOUVEIA,Rua Durval Gouveia,R. Durval Gouveia,S,Via Pavimentada
11781,126977,RUA DURVAL SELVA,RUA DURVAL SELVA,R. Durval Selva,S,Via Pavimentada
11816,138240,RUA E,Rua E,R. E,N,Via Não Pavimentada
120,137545,RUA E,Rua E,R. E,N,Via Não Pavimentada
859,2879,RUA ECONOMISTA ADALBERTO RANGEL GOMES,Rua Economista Adalberto Rangel Gomes,R. Economista Adalberto Rangel Gomes,N,Via Não Pavimentada
9578,100277,RUA ECONOMISTA FELIX MENDONCA,Rua Economista Félix Mendonça,R. Economista Félix Mendonça,S,Via Pavimentada
2836,20591,RUA ECOPORANGA,Rua Ecoporanga,R. Ecoporanga,S,Via Pavimentada
2837,20605,RUA EDEIA,Rua Edéia,R. Edeia,S,Via Pavimentada
2840,20630,RUA EDGAR BEZERRA LOPES,Rua Edgar Bezerra Lopes,R. Edgar Bezerra Lopes,N,Via Não Pavimentada
2841,20648,RUA EDGAR CAMPELO,Rua Edgar Campelo,R. Edgar Campelo,N,Via Não Pavimentada
864,2925,RUA EDGAR D'AMORIM,Rua Edgar D' Amorim,R. Edgar D`Amorim,S,Via Pavimentada
2842,20656,RUA EDGAR WERNECK,Rua Edgar Werneck,R. Edgar Werneck,P,Via Parcialmente Pavimentada
2843,20664,RUA EDILBERTO LEAL BARBOSA,Rua Edilberto Leal Barbosa,R. Edilberto Leal Barbosa,N,Via Não Pavimentada
10083,94498,RUA EDITE QUEIROZ DE ANDRADE QUINTAS,Rua Edite Queiroz de Andrade Quintas,R. Edite Queiroz de Andrade Quintas,N,Via Não Pavimentada
2845,20680,RUA EDMAR MOURY FERNANDES,Rua Edmar Moury Fernandes,R. Edmar Moury Fernandes,S,Via Pavimentada
2849,20737,RUA EDMUNDO LOPES,Rua Edmundo Lopes,R. Edmundo Lopes,N,Via Não Pavimentada
2850,20745,RUA EDNA,Rua Edna,R. Edna,S,Via Pavimentada
8456,74349,RUA EDSON,Rua Edson,R. Edson,S,Via Pavimentada
2831,20753,RUA EDSON ALVARES,Rua Edson Álvares,R. Edson Alvares,S,Via Pavimentada
2852,20770,RUA EDSON FILHO,Rua Edson Filho,R. Edson Filho,S,Via Pavimentada
10873,111961,RUA EDSON LUSTOSA CANTARELLI,Rua Edson Lustosa Cantarelli,R. Edson Lustosa Cantarelli,N,Via Não Pavimentada
9123,82228,RUA EDUARDO,Rua Eduardo,R. Eduardo,X,Não definida
2854,20796,RUA EDUARDO ANTONIO,Rua Eduardo Antônio,R. Eduardo Antônio,X,Não definida
11897,705616,RUA EDUARDO CARDOSO,Rua Eduardo Cardoso,R. Eduardo Cardoso,X,Não definida
8933,80039,RUA EDUARDO CUSTODIO,Rua Eduardo Custódio,R. Eduardo Custodio,S,Via Pavimentada
2858,20826,RUA EDUARDO DE ANDRADE,Rua Eduardo de Andrade,R. Eduardo de Andrade,P,Via Parcialmente Pavimentada
2859,20834,RUA EDUARDO DE CARVALHO,Rua Eduardo de Carvalho,R. Eduardo de Carvalho,S,Via Pavimentada
2863,20850,RUA EDUARDO DUBEUX,Rua Eduardo Dubeux,R. Eduardo Dubeux,S,Via Pavimentada
2865,20869,RUA EDUARDO FONSECA,Rua Eduardo Fonseca,R. Eduardo Fonseca,N,Via Não Pavimentada
2866,20877,RUA EDUARDO GUIMARAES,Rua Eduardo Guimarães,R. Eduardo Guimaraes,S,Via Pavimentada
329,126144,RUA GOVERNADOR EDUARDO HENRIQUE DE ACIOLY CAMPOS,Rua Eduardo Henrique de Acioly Campos,R. Eduardo Henrique de Acioly Campos,N,Via Não Pavimentada
2868,20893,RUA EDUARDO JORGE,Rua Eduardo Jorge,R. Eduardo Jorge,S,Via Pavimentada
2870,20907,RUA EDUARDO MENDES,Rua Eduardo Mendes,R. Eduardo Mendes,S,Via Pavimentada
2871,20915,RUA EDUARDO MENEZES,Rua Eduardo Menezes,R. Eduardo Menezes,S,Via Pavimentada
2873,20931,RUA EDUARDO PRADO,Rua Eduardo Prado,R. Eduardo Prado,S,Via Pavimentada
9431,86037,RUA EDUCADORA MARIA JOSE GUIMARAES ARAUJO,Rua Educadora Maria José Guimarães Araújo,R. Educadora Maria José Guimaraes Araujo,N,Via Não Pavimentada
2856,20800,RUA EDU LOPES,Rua Edu Lopes,R. Edu Lopes,S,Via Pavimentada
2878,20974,RUA EDVALDO DE OLIVEIRA,Rua Edvaldo de Oliveira,R. Edvaldo de Oliveira,S,Via Pavimentada
9997,92525,RUA EDVALDO MARANHAO FERREIRA,Rua Edvaldo Maranhão Ferreira,R. Edvaldo Maranhao Ferreira,S,Via Pavimentada
2879,20982,RUA EDWARD JENNER,Rua Edward Jenner,R. Edward Jenner,S,Via Pavimentada
2884,21016,RUA EGAS MUNIZ,Rua Egas Muniz,R. Egas Muniz,S,Via Pavimentada
2885,21024,RUA ELADIO CAMBOIM,Rua Eládio Camboim,R. Eladio Camboim,S,Via Pavimentada
2887,21032,RUA ELADIO RAMOS,Rua Eládio Ramos,R. Eladio Ramos,S,Via Pavimentada
2889,21040,RUA ELDORADO,Rua Eldorado,R. Eldorado,S,Via Pavimentada
2861,21059,RUA ELESBAO VELOSO,Rua Elesbão Veloso,R. Elesbao Veloso,S,Via Pavimentada
8188,71331,RUA ELETRA,Rua Eletra,R. Eletra,S,Via Pavimentada
9118,82163,RUA ELIANE FRAGOSO DO NASCIMENTO,Rua Eliane Fragoso do Nascimento,R. Eliane Fragoso do Nascimento,S,Via Pavimentada
2894,21083,RUA ELIAS GOMES,Rua Elias Gomes,R. Elias Gomes,S,Via Pavimentada
2895,21091,RUA ELIETE AGUIAR,Rua Eliete Aguiar,R. Eliete Aguiar,S,Via Pavimentada
2494,21105,RUA ELIEZER OLIMPIO DE MOURA,Rua Eliezer Olímpio de Moura,R. Eliezer Olimpio de Moura,P,Via Parcialmente Pavimentada
5610,46272,RUA ELISA CABRAL,Rua Elisa Cabral,R. Elisa Cabral,N,Via Não Pavimentada
2495,21113,RUA ELISIO MEDRADO,Rua Elisio Medrado,R. Elisio Medrado,P,Via Parcialmente Pavimentada
11742,125741,RUA ELIS REGINA,Rua Elis Regina,R. Elis Regina,X,Não definida
2496,21121,RUA ELIZA DIAS FERREIRA,Rua Eliza Dias Ferreira,R. Eliza Dias Ferreira,N,Via Não Pavimentada
2497,21130,RUA ELIZA LEAL WANDERLEY,Rua Eliza Leal Wanderley,R. Eliza Leal Wanderley,S,Via Pavimentada
2499,21156,RUA ELIZEU CAVALCANTI,Rua Elizeu Cavalcanti,R. Elizeu Cavalcanti,S,Via Pavimentada
13,21148,RUA ELIZEU CESAR,Rua Elizeu César,R. Elizeu Cesar,X,Não definida
123,21180,RUA ELOI MENDES,Rua Eloi Mendes,R. Eloi Mendes,N,Via Não Pavimentada
2500,21172,RUA ELOY MALTA DE ALENCAR,Rua Eloy Malta de Alencar,R. Eloy Malta de Alencar,S,Via Pavimentada
126,21202,RUA ELPIDIO BRANCO,Rua Elpidio Branco,R. Elpidio Branco,S,Via Pavimentada
2501,21229,RUA ELPIDIO MONTEIRO,Rua Elpídio Monteiro,R. Elpidio Monteiro,S,Via Pavimentada
8113,70491,RUA ELSHADAY,Rua Elshaday,R. Elshaday,N,Via Não Pavimentada
130,21245,RUA ELVIRA CARREIRA DE OLIVEIRA,Rua Elvira Carreira de Oliveira,R. Elvira Carreira de Oliveira,P,Via Parcialmente Pavimentada
2896,21253,RUA ELZA,Rua Elza,R. Elza,S,Via Pavimentada
1261,6491,RUA ELZIRO ZARUR,Rua Elziro Zarur,R. Elziro Zarur,S,Via Pavimentada
40,68365,RUA EMANOEL BEZERRA DOS SANTOS,Rua Emanoel Bezerra dos Santos,R. Emanoel Bezerra dos Santos,S,Via Pavimentada
2897,21261,RUA EMATUBA,Rua Ematuba,R. Ematuba,N,Via Não Pavimentada
9377,85537,RUA EMBAIXADOR MAURICIO NABUCO,Rua Embaixador Mauricio Nabuco,R. Embaixador Mauricio Nabuco,S,Via Pavimentada
8625,76139,RUA EMBAIXADOR NEGRAO DE LIMA,Rua Embaixador Negrao de Lima,R. Embaixador Negrao de Lima,P,Via Parcialmente Pavimentada
2898,21270,RUA EMBOABAS,Rua Emboabas,R. Emboabas,S,Via Pavimentada
477,74586,RUA EMBORAI,Rua Emborai,R. Emborai,S,Via Pavimentada
2323,89079,RUA EMBU-GUACU,Rua Embu-guaçu,R. Embu-Guacu,S,Via Pavimentada
2900,21300,RUA EMETERIO MACIEL,Rua Emetério Maciel,R. Emetério Maciel,S,Via Pavimentada
2901,21318,RUA EMIDIO CARVALHEIRA,Rua Emídio Carvalheira,R. Emidio Carvalheira,S,Via Pavimentada
2905,21350,RUA EMILIANO BRAGA,Rua Emiliano Braga,R. Emiliano Braga,P,Via Parcialmente Pavimentada
9182,82937,RUA EMILIANO PERNETA,Rua Emiliano Perneta,R. Emiliano Perneta,S,Via Pavimentada
2902,21326,RUA EMILIA TORREAO,Rua Emília Torreão,R. Emilia Torreao,S,Via Pavimentada
2903,21334,RUA EMILIO MONTEIRO FONSECA,Rua Emílio Monteiro Fonseca,R. Emilio Monteiro Fonseca,S,Via Pavimentada
2907,21369,RUA EMMA DA COSTA GOMES,Rua Emma da Costa Gomes,R. Emma da Costa Gomes,N,Via Não Pavimentada
7892,67725,RUA EMOCY KRAUSE,Rua Emocy Krause,R. Emocy Krause,X,Não definida
9390,85642,RUA EMPRESARIO EDSON QUEIROZ,Rua Empresario Edson Queiroz,R. Empresario Edson Queiroz,S,Via Pavimentada
9357,85480,RUA EMPRESARIO ERNESTO LUNDGREN,Rua Empresario Ernesto Lundgren,R. Empresario Ernesto Lundgren,S,Via Pavimentada
9375,85510,RUA EMPRESARIO RICARDO BRENNAND,Rua Empresario Ricardo Brennand,R. Empresario Ricardo Brennand,S,Via Pavimentada
2919,21431,RUA ENEAS DE OLIVEIRA FILHO,Rua Eneas de Oliveira Filho,R. Eneas de Oliveira Filho,S,Via Pavimentada
6299,52582,RUA ENEAS JORGE ANDRADE,Rua Enéas Jorge Andrade,R. Eneas Jorge Andrade,S,Via Pavimentada
4360,34843,RUA ENEAS JORGE DE ANDRADE,Rua Eneas Jorge de Andrade,R. Eneas Jorge de Andrade,S,Via Pavimentada
2920,21440,RUA ENEDINA,Rua Enedina,R. Enedina,S,Via Pavimentada
8020,69515,RUA ENEDINO CAMPELLO,Rua Enedino Campello,R. Enedino Campello,N,Via Não Pavimentada
2921,21458,RUA ENEIDA,Rua Eneida,R. Eneida,N,Via Não Pavimentada
358,19,RUA ENEIDA FERREIRA LIMA,Rua Eneida Ferreira Lima,R. Eneida Ferreira Lima,N,Via Não Pavimentada
5351,43990,RUA ENFERMEIRO MANOEL ANGELO,Rua Enfermeiro Manoel Ângelo,R. Enfermeiro Manoel Angelo,X,Não definida
2389,16713,RUA ENGENHEIRO ALDE DE CASTRO SALGADO,Rua Engenheiro Alde de Castro Salgado,R. Eng Alde de Castro Salgado,S,Via Pavimentada
957,3670,RUA ENGENHEIRO ALVARO CELSO,Rua Engenheiro Álvaro Celso,R. Eng Alvaro Celso,S,Via Pavimentada
10097,94684,RUA ENGENHEIRO ANDRE DIAS DE ARRUDA FALCAO,Rua Engenheiro André Dias de Arruda Falcão,R. Eng André Dias de Arruda Falcão,S,Via Pavimentada
1464,8125,RUA ENGENHEIRO ARNALDO LIMA,Rua Engenheiro Arnaldo Lima,R. Eng Arnaldo Lima,S,Via Pavimentada
9072,81647,RUA ENGENHEIRO ARNULFO FALCAO,Rua Engenheiro Arnulfo Falcao,R. Eng Arnulfo Falcao,P,Via Parcialmente Pavimentada
286,93750,RUA ENGENHEIRO AVIDOS,Rua Engenheiro Ávidos,R. Eng Avidos,N,Via Não Pavimentada
1634,9679,RUA ENGENHEIRO BALDUINO,Rua Engenheiro Balduino,R. Eng Balduino,X,Não definida
1644,9768,RUA ENGENHEIRO BANDEIRA DE MELO,Rua Engenheiro Bandeira de Melo,R. Eng Bandeira de Melo,S,Via Pavimentada
1689,10219,RUA ENGENHEIRO BARROS LINS,Rua Engenheiro Barros Lins,R. Eng Barros Lins,S,Via Pavimentada
1765,10804,RUA ENGENHEIRO BELTRAO,Rua Engenheiro Beltrão,R. Eng Beltrao,S,Via Pavimentada
8279,72290,RUA ENGENHEIRO BRANDAO CAVALCANTE,Rua Engenheiro Brandão Cavalcante,R. Eng Brandao Cavalcante,S,Via Pavimentada
2067,13463,RUA ENGENHEIRO CALDAS,Rua Engenheiro Caldas,R. Eng Caldas,S,Via Pavimentada
2387,16705,RUA ENGENHEIRO CELIO DE CARLI,Rua Engenheiro Célio de Carli,R. Eng Celio de Carli,P,Via Parcialmente Pavimentada
7951,68411,RUA ENGENHEIRO CLAUDIO BELEM,Rua Engenheiro Claudio Belem,R. Eng Claudio Belem,X,Não definida
2398,16926,RUA ENGENHEIRO CLOVIS CASTRO,Rua Engenheiro Clóvis Castro,R. Eng Clóvis Castro,S,Via Pavimentada
59,93700,RUA ENGENHEIRO CORREIA,Rua Engenheiro Correia,R. Eng Correia,P,Via Parcialmente Pavimentada
2763,20079,RUA ENGENHEIRO DOMBER,Rua Engenheiro Domber,R. Eng Domber,S,Via Pavimentada
8775,78123,RUA ENGENHEIRO EDGAR D'AMORIM,Rua Engenheiro Edgar D`Amorim,R. Eng Edgar D`Amorim,S,Via Pavimentada
8619,76058,RUA ENGENHEIRO ESTEVAM MARINHO,Rua Engenheiro Estevam Marinho,R. Eng Estevam Marinho,S,Via Pavimentada
7563,64254,RUA ENGENHEIRO FERNANDO ANDRADE,Rua Engenheiro Fernando Andrade,R. Eng. Fernando Andrade,S,Via Pavimentada
9148,82473,RUA ENGENHEIRO FLORISVAL SILVESTRE NETO,Rua Engenheiro Florisval Silvestre Neto,R. Eng Florisval Silvestre Neto,N,Via Não Pavimentada
3462,26476,RUA ENGENHEIRO GERCINO DE PONTES,Rua Engenheiro Gercino de Pontes,R. Eng Gercino de Pontes,N,Via Não Pavimentada
3714,28770,RUA ENGENHEIRO HENRIQUE MARQUES LINS,Rua Engenheiro Henrique Marques Lins,R. Eng Henrique Marques Lins,P,Via Parcialmente Pavimentada
4089,32433,RUA ENGENHEIRO JAIR FURTADO MEIRELLES,Rua Engenheiro Jair Furtado Meirelles,R. Eng Jair Furtado Meirelles,P,Via Parcialmente Pavimentada
4326,34592,RUA ENGENHEIRO JOAQUIM CAMERINO,Rua Engenheiro Joaquim Camerino,R. Eng Joaquim Camerino,N,Via Não Pavimentada
3671,35297,RUA ENGENHEIRO JOSE APOLINARIO,Rua Engenheiro José Apolinario,R. Eng José Apolinario,P,Via Parcialmente Pavimentada
10122,95184,RUA ENGENHEIRO JOSE BATISTA,Rua Engenheiro José Batista,R. Eng José Batista,X,Não definida
4422,35483,RUA ENGENHEIRO JOSE BRANDAO CAVALCANTE,Rua Engenheiro José Brandão Cavalcante,R. Eng José Brandao Cavalcante,P,Via Parcialmente Pavimentada
9360,85316,RUA ENGENHEIRO JOSE MARIO FREIRE,Rua Engenheiro José Mario Freire,R. Eng José Mario Freire,P,Via Parcialmente Pavimentada
9117,82147,RUA ENGENHEIRO JOSE SOARES,Rua Engenheiro José Soares,R. Eng José Soares,N,Via Não Pavimentada
4736,38261,RUA ENGENHEIRO LAURO BORBA,Rua Engenheiro Lauro Borba,R. Eng Lauro Borba,S,Via Pavimentada
4766,38580,RUA ENGENHEIRO LEONARDO ARCOVERDE,Rua Engenheiro Leonardo Arcoverde,R. Eng Leonardo Arcoverde,N,Via Não Pavimentada
9034,81191,RUA ENGENHEIRO LUIZ COLLIER,Rua Engenheiro Luiz Collier,R. Eng Luiz Collier,N,Via Não Pavimentada
4951,40193,RUA ENGENHEIRO LUIZ VAUTHIER,Rua Engenheiro Luiz Vauthier,R. Eng Luiz Vauthier,S,Via Pavimentada
7834,67202,RUA ENGENHEIRO MANOEL CESAR DE MORAES REGO,Rua Engenheiro Manoel Cesar de Moraes Rego,R. Eng Manoel Cesar de Moraes Rego,N,Via Não Pavimentada
8225,71706,RUA ENGENHEIRO MARCELO ASFORA,Rua Engenheiro Marcelo Asfora,R. Eng Marcelo Asfora,S,Via Pavimentada
7176,60933,RUA ENGENHEIRO MOACYR PARAHYBA,Rua Engenheiro Moacyr Parahyba,R. Eng Moacyr Parahyba,S,Via Pavimentada
4071,32271,RUA ENGENHEIRO MURILO CARLOS,Rua Engenheiro Murilo Carlos,R. Eng Murilo Carlos,N,Via Não Pavimentada
5555,45802,RUA ENGENHEIRO NAVARRO,Rua Engenheiro Navarro,R. Eng Navarro,S,Via Pavimentada
5586,46060,RUA ENGENHEIRO NESTOR MOREIRA REIS,Rua Engenheiro Nestor Moreira Reis,R. Eng Nestor Moreira Reis,S,Via Pavimentada
5773,47856,RUA ENGENHEIRO OSCAR FERREIRA,Rua Engenheiro Oscar Ferreira,R. Eng Oscar Ferreira,S,Via Pavimentada
5794,48046,RUA ENGENHEIRO OTAVIO ARANTES,Rua Engenheiro Otavio Arantes,R. Eng Otavio Arantes,N,Via Não Pavimentada
6840,57894,RUA ENGENHEIRO PEREIRA BORGES,Rua engenheiro Pereira Borges,R. eng. Pereira Borges,X,Não definida
6185,52124,RUA ENGENHEIRO PONTES,Rua Engenheiro Pontes,R. Eng Pontes,S,Via Pavimentada
247,68632,RUA ENGENHEIRO SALES ZAICANER,Rua Engenheiro Sales Zaicaner,R. Eng Sales Zaicaner,N,Via Não Pavimentada
6409,53627,RUA ENGENHEIRO SAMPAIO,Rua Engenheiro Sampaio,R. Eng Sampaio,S,Via Pavimentada
7130,60577,RUA ENGENHEIRO TEOFILO DE FREITAS,Rua Engenheiro Teófilo de Freitas,R. Eng Teofilo de Freitas,S,Via Pavimentada
7311,62014,RUA ENGENHEIRO UBALDO GOMES DE MATOS,Rua Engenheiro Ubaldo Gomes de Matos,R. Eng Ubaldo Gomes de Matos,S,Via Pavimentada
7533,63932,RUA ENGENHEIRO VASCONCELOS BITTENCOURT,Rua Engenheiro Vasconcelos Bittencourt,R. Eng Vasconcelos Bittencourt,S,Via Pavimentada
10331,98957,RUA ENGENHEIRO VIRGILIO SCHETTINI DE OLIVEIRA,Rua Engenheiro Virgílio Schettini de Oliveira,R. Eng Virgilio Schettini de Oliveira,X,Não definida
7699,65692,RUA ENGENHEIRO ZAEL DIOGENES,Rua Engenheiro Zael Diogenes,R. Eng Zael Diogenes,S,Via Pavimentada
2998,22250,RUA ENGENHO 3 MARIAS,Rua Engenho 3 Marias,R. Engenho 3 Marias,S,Via Pavimentada
2923,21474,RUA ENGENHO AGUA BRANCA,Rua Engenho Agua Branca,R. Engenho Agua Branca,S,Via Pavimentada
2924,21482,RUA ENGENHO AGUA CLARA,Rua Engenho Agua Clara,R. Engenho Agua Clara,N,Via Não Pavimentada
2925,21490,RUA ENGENHO AGUA DOCE,Rua Engenho Agua Doce,R. Engenho Agua Doce,N,Via Não Pavimentada
9802,90000,RUA ENGENHO ARACI,Rua Engenho Araci,R. Engenho Araci,S,Via Pavimentada
2926,21504,RUA ENGENHO ARAQUARA,Rua Engenho Araquara,R. Engenho Araquara,S,Via Pavimentada
2928,21520,RUA ENGENHO BARRA AZUL,Rua Engenho Barra Azul,R. Engenho Barra Azul,N,Via Não Pavimentada
122,21539,RUA ENGENHO BARRA BRANCA,Rua Engenho Barra Branca,R. Engenho Barra Branca,S,Via Pavimentada
2930,21555,RUA ENGENHO BARRA DO DIA,Rua Engenho Barra do Dia,R. Engenho Barra do Dia,S,Via Pavimentada
2932,21571,RUA ENGENHO BARRA NOVA,Rua Engenho Barra Nova,R. Engenho Barra Nova,N,Via Não Pavimentada
2933,21580,RUA ENGENHO BARRO ALTO,Rua Engenho Barro Alto,R. Engenho Barro Alto,S,Via Pavimentada
2934,21598,RUA ENGENHO BELA FLOR,Rua Engenho Bela Flor,R. Engenho Bela Flor,S,Via Pavimentada
2935,21601,RUA ENGENHO BELA ROSA,Rua Engenho Bela Rosa,R. Engenho Bela Rosa,S,Via Pavimentada
